#ID        name                 Mass               Z                  spin               SN                 Tstart             Tend               Dtout              Seed             
35         728633599602152      11.699             0.002              0.0                compact            zams               end                events         610047450115837  
36         670092903908105      61.786             0.002              0.0                compact            zams               end                events         996834498725589  
37         649563468119038      15.850             0.002              0.0                compact            zams               end                events         629392376129448  
38         127774558735319      26.892             0.002              0.0                compact            zams               end                events         990068669928237  
39         843770566964408      11.150             0.002              0.0                compact            zams               end                events         509987006762282  
40         634088907240187      35.838             0.002              0.0                compact            zams               end                events         704805760625756  
41         205932682848431      70.645             0.002              0.0                compact            zams               end                events         662318819517505  
42         693315833891103      24.407             0.002              0.0                compact            zams               end                events         352992024724638  
43         971542296146253      16.524             0.002              0.0                compact            zams               end                events         527609755284155  
44         330141999448103      12.372             0.002              0.0                compact            zams               end                events         461615818881899  
45         754061850563710      10.438             0.002              0.0                compact            zams               end                events         664607227987742  
46         228158413433570      24.344             0.002              0.0                compact            zams               end                events         981361564764375  
47         279753024807859      80.865             0.002              0.0                compact            zams               end                events         660869517295352  
48         350151974702768      63.693             0.002              0.0                compact            zams               end                events         823721219187060  
49         295876277382976      43.190             0.002              0.0                compact            zams               end                events         842364039440793  
50         684190305851595      63.770             0.002              0.0                compact            zams               end                events         969320463476669  
51         438860979520292      14.001             0.002              0.0                compact            zams               end                events         498184702485860  
52         551582021623229      11.943             0.002              0.0                compact            zams               end                events         914867432802367  
53         869143504293373      12.376             0.002              0.0                compact            zams               end                events         194982869509000  
54         813144058118708      17.233             0.002              0.0                compact            zams               end                events         226634507186235  
55         584877382124360      10.943             0.002              0.0                compact            zams               end                events         606730788966044  
56         837367014690763      19.095             0.002              0.0                compact            zams               end                events         39772334079018   
57         244155792953165      94.736             0.002              0.0                compact            zams               end                events         598952689221071  
58         809542778617128      10.226             0.002              0.0                compact            zams               end                events         698154842534074  
59         390545258622709      66.950             0.002              0.0                compact            zams               end                events         685151384937350  
60         975873025219110      13.854             0.002              0.0                compact            zams               end                events         838700700468859  
61         779304768690757      34.826             0.002              0.0                compact            zams               end                events         157016165515209  
62         244034447171508      34.594             0.002              0.0                compact            zams               end                events         96723836785590   
63         922302325002508      10.273             0.002              0.0                compact            zams               end                events         172975439954248  
64         348622667257764      11.411             0.002              0.0                compact            zams               end                events         903736550063555  
65         409758395956009      34.255             0.002              0.0                compact            zams               end                events         223908514719064  
