#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
548        556647422211306      10.906             0.002              0.0                compact            zams               2.788              0.002              0.0                compact            zams               513                0.942              end                events         366557233049862  
549        316388255670798      22.121             0.002              0.0                compact            zams               4.703              0.002              0.0                compact            zams               20.8               0.00874            end                events         934905177666429  
550        882522935270812      7.663              0.002              0.0                compact            zams               4.809              0.002              0.0                compact            zams               43.3               0.015              end                events         360573470463494  
551        367667703117770      23.644             0.002              0.0                compact            zams               7.690              0.002              0.0                compact            zams               1.19e+04           0.0335             end                events         914763057328082  
552        238214920084554      6.018              0.002              0.0                compact            zams               5.543              0.002              0.0                compact            zams               60.6               0.119              end                events         505460379376017  
553        737903555019975      30.450             0.002              0.0                compact            zams               28.511             0.002              0.0                compact            zams               663                0.103              end                events         456800150452077  
554        614065465709713      5.386              0.002              0.0                compact            zams               4.420              0.002              0.0                compact            zams               905                0.718              end                events         983497063651997  
555        632554695307217      5.111              0.002              0.0                compact            zams               4.803              0.002              0.0                compact            zams               3.69e+03           0.573              end                events         647347718043926  
556        941145212094331      32.349             0.002              0.0                compact            zams               5.791              0.002              0.0                compact            zams               924                0.221              end                events         980610886038437  
557        119476542314484      9.610              0.002              0.0                compact            zams               5.545              0.002              0.0                compact            zams               33.1               0.0075             end                events         823313162671186  
558        870904183894008      10.155             0.002              0.0                compact            zams               7.869              0.002              0.0                compact            zams               4.79e+03           0.857              end                events         4111108311930    
560        677521321544397      6.187              0.002              0.0                compact            zams               5.143              0.002              0.0                compact            zams               644                0.5                end                events         991175414554846  
561        782879300621519      51.874             0.002              0.0                compact            zams               10.861             0.002              0.0                compact            zams               205                0.563              end                events         248518894969588  
562        580968209430302      9.524              0.002              0.0                compact            zams               7.362              0.002              0.0                compact            zams               39.2               0.552              end                events         949622702435892  
563        768934470172848      27.125             0.002              0.0                compact            zams               14.878             0.002              0.0                compact            zams               74.3               0.0176             end                events         491088188765107  
564        444033030518747      15.981             0.002              0.0                compact            zams               7.195              0.002              0.0                compact            zams               6.16e+03           0.294              end                events         81008414877816   
565        518650429398471      19.340             0.002              0.0                compact            zams               13.416             0.002              0.0                compact            zams               245                0.686              end                events         747942127090603  
566        805638792279565      6.913              0.002              0.0                compact            zams               4.905              0.002              0.0                compact            zams               77.3               0.0209             end                events         933406696447687  
567        346568440577479      5.280              0.002              0.0                compact            zams               3.330              0.002              0.0                compact            zams               26.3               0.125              end                events         529451371944039  
568        776648215877377      16.216             0.002              0.0                compact            zams               2.766              0.002              0.0                compact            zams               2.52e+03           0.0378             end                events         399150117127674  
569        996270408089058      37.424             0.002              0.0                compact            zams               19.374             0.002              0.0                compact            zams               2.97e+04           0.402              end                events         717236784282179  
570        125294383331756      8.161              0.002              0.0                compact            zams               7.006              0.002              0.0                compact            zams               3.01e+04           0.0238             end                events         110466440971139  
571        276965312879653      10.938             0.002              0.0                compact            zams               2.845              0.002              0.0                compact            zams               31.9               0.243              end                events         613050757833926  
572        181492792609832      5.884              0.002              0.0                compact            zams               4.121              0.002              0.0                compact            zams               96.9               0.578              end                events         382226748097353  
573        553304789342220      5.386              0.002              0.0                compact            zams               4.333              0.002              0.0                compact            zams               4.42e+03           0.0103             end                events         920584926192048  
574        985903139653791      10.912             0.002              0.0                compact            zams               10.090             0.002              0.0                compact            zams               4.16e+03           0.277              end                events         183477894896472  
575        209458867978050      10.015             0.002              0.0                compact            zams               8.273              0.002              0.0                compact            zams               744                0.043              end                events         872538496097660  
576        880742477125040      20.737             0.002              0.0                compact            zams               18.943             0.002              0.0                compact            zams               2.45e+04           0.341              end                events         231151170904098  
