S;680857731733527;1;SN;3.339881;55.8465:41.624:37.0216:32.9727:6:508.957:0:0:0:0
S;702345251954893;2;NS;16.979968;5:12.3046:4.49521e+11:218.118:0.847052
S;702345251954893;2;SN;16.979968;12.3046:4.22753:2.30535:1.19322:5:717.978:778.996:-18.3008:-565.197:-535.772
S;547219360685988;3;NS;18.646788;5:11.5126:4.60604e+12:83.476:0.995428
S;547219360685988;3;SN;18.646788;11.5126:3.89223:2.09868:1.19322:5:213.787:215.422:-149.87:-144.956:-54.1583
S;582933420678985;4;NS;17.383267;5:12.064:8.46651e+12:176.951:0.999797
S;582933420678985;4;SN;17.383267;12.064:4.12687:2.23101:1.19322:5:233.875:248.257:-55.8821:194.814:-143.375
S;561759511325037;5;NS;16.049912;5:12.8594:6.02038e+12:293.484:0.997423
S;561759511325037;5;SN;16.049912;12.8594:4.45966:2.47677:1.19322:5:447.449:509.715:33.2234:508.374:16.1811
S;273054032188358;6;SN;5.723330;31.399:14.4209:11.0927:30.899:6:246.239:0:0:-0:-0
S;641031921019428;7;SN;5.476151;32.7358:15.2831:11.9058:32.2358:6:629.24:0:-0:0:-0
S;135846374139432;8;NS;19.964063;5:10.9864:3.4478e+12:107.699:0.27011
S;135846374139432;8;SN;19.964063;10.9864:3.66704:1.98493:1.19322:5:526.934:503.887:-45.4803:295.453:-405.637
S;198379703422698;9;NS;14.756063;5:13.6312:9.27703e+12:74.5687:0.583655
S;198379703422698;9;SN;14.756063;13.6312:4.78259:2.71525:1.24611:5:632.135:732.032:475.334:-261.97:-491.223
S;408638645659025;10;NS;11.454727;5:16.4156:4.74851e+11:75.6162:0.965432
S;408638645659025;10;SN;11.454727;16.4156:6.01534:3.66882:1.47264:5:556.771:658.256:-521.616:369.829:156.346
S;355528572037811;11;NS;10.889714;5:17.112:5.96879e+12:109.259:0.912601
S;355528572037811;11;SN;10.889714;17.112:6.3517:3.92238:1.53182:5:375.212:444.65:-429.595:105.802:44.3616
S;584392444931040;12;NS;21.657096;5:9.70305:8.8915e+12:132.6:0.999811
S;584392444931040;12;SN;21.657096;9.70305:3.45577:1.86292:1.19322:5:189.16:157.183:135.17:-56.627:-56.8239
S;839912926909574;13;SN;4.605802;39.4312:21.2691:17.4018:38.9312:6:378.346:0:-0:0:-0
S;787266929713931;14;SN;6.420531;27.8966:12.0971:8.92359:16.1338:6:282.834:24.0259:15.3643:8.15044:-16.5757
S;375511648804083;15;SN;2.987773;67.4793:60.9819:54.3331:20.6084:6:347.233:0:0:-0:0
S;805488930016034;16;SN;5.266182;33.8086:16.4585:12.9739:33.3086:6:673.033:0:-0:0:-0
S;316727014251409;17;NS;21.334603;5:9.95806:1.337e+12:95.6733:0.9195
S;316727014251409;17;SN;21.334603;9.95806:3.49465:1.88574:1.19322:5:292.829:250.618:-154.679:195.927:-22.2901
S;379246345970951;18;SN;6.426200;27.8742:12.08:8.90818:16.0395:6:622.884:53.5484:21.913:-23.98:42.5701
S;610572170713209;19;SN;4.382998;41.9766:23.2132:19.2039:41.4766:6:433.246:0:-0:0:-0
S;455693019137121;20;NS;11.023492;5:16.9472:5.12704e+12:107.907:0.991602
S;455693019137121;20;SN;11.023492;16.9472:6.27206:3.86235:1.51785:5:201.319:238.441:119.412:46.2012:-201.147
S;609765488480846;21;SN;5.794231;31.0152:14.1764:10.8619:29.6587:6:292.019:1.55618:-0.809982:0.262846:1.30252
S;935364736428483;22;NS;13.358110;5:14.6745:3.62427e+12:107.68:0.063908
S;935364736428483;22;SN;13.358110;14.6745:5.23154:3.06247:1.32934:5:641.442:750.281:429.736:-413.438:455.321
S;687947007734176;23;NS;8.079998;5:22.1574:8.87777e+12:76.7196:0.993603
S;687947007734176;23;SN;8.079998;22.1574:8.7983:5.94292:1.98898:5:232.959:275.232:-14.8943:193.916:-194.75
S;970318337670846;24;NS;16.616176;5:12.5216:7.69426e+12:356.619:0.589017
S;970318337670846;24;SN;16.616176;12.5216:4.31833:2.3724:1.19322:5:361.756:400.165:-349.964:-132.061:-142.188
S;543901130286768;25;NS;12.814689;5:15.116:4.48588e+12:152.904:0.999929
S;543901130286768;25;SN;12.814689;15.116:5.42321:3.21281:1.36511:5:152.428:178.899:-67.462:-18.7466:164.628
S;567025296225042;26;NS;12.823124;5:15.1092:6.23346e+12:77.6864:0.99726
S;567025296225042;26;SN;12.823124;15.1092:5.42023:3.21048:1.36455:5:486.632:571.111:-52.4005:-108.943:-558.17
S;550193368868484;27;SN;6.015815;29.8155:13.4125:10.1407:24.2424:6:990.577:26.533:14.1041:-22.4235:-1.50521
S;842055254352303;28;SN;3.176376;57.8534:52.9273:46.7487:42.4161:6:584.036:0:-0:0:0
S;696124661849624;29;NS;17.052397;5:12.2614:9.05144e+12:88.4621:0.985093
S;696124661849624;29;SN;17.052397;12.2614:4.20946:2.292:1.19322:5:614.619:664.26:-150.045:-190.934:618.281
S;225345355253424;30;SN;7.874914;22.7296:9.11192:6.21763:22.2296:6:562.594:0:-0:-0:-0
S;800773305227364;31;NS;10.753576;5:17.2798:2.58655e+11:394.137:0.68005
S;800773305227364;31;SN;10.753576;17.2798:6.43275:3.98348:1.54602:5:477.702:566.439:220.813:299.626:-426.987
S;248165229751462;32;NS;12.797820;5:15.1297:4.99437e+12:73.7907:0.703331
S;248165229751462;32;SN;12.797820;15.1297:5.42916:3.21748:1.36622:5:514.48:603.889:147.866:-361.14:-460.864
S;301405066041725;33;NS;9.084361;5:19.9276:8.14397e+10:247.521:0.868016
S;301405066041725;33;SN;9.084361;19.9276:7.71532:5.00145:1.77905:5:233.049:276.998:-213.809:-13.5767:-175.583
S;693143622642407;34;NS;17.595616;5:11.9374:9.5827e+12:167.645:0.960113
S;693143622642407;34;SN;17.595616;11.9374:4.07387:2.19187:1.19322:5:477.928:501.406:-30.4289:-291.412:406.893
S;598004510025814;35;NS;18.368420;5:11.6238:9.8775e+12:69.9654:0.998801
S;598004510025814;35;SN;18.368420;11.6238:3.93982:2.12272:1.19322:5:898.825:915.459:737.358:-476.191:260.019
S;493345542542234;36;SN;3.824613;50.4254:30.4943:26.1446:49.9254:6:327.822:0:0:-0:-0
S;418401920413080;37;NS;12.098965;5:15.6975:1.64286e+12:74.5306:0.993747
S;418401920413080;37;SN;12.098965;15.6975:5.67566:3.41081:1.41198:5:332.745:392.246:-152.987:-2.00783:-361.176
S;734866880960973;38;SN;6.833847;26.1147:10.9699:7.88845:10.1233:6:563.374:103.691:-51.0893:64.8665:62.7214
S;206205153464086;39;NS;19.732919;5:11.0787:9.95912e+11:89.6527:0.815022
S;206205153464086;39;SN;19.732919;11.0787:3.70655:2.00489:1.19322:5:284.788:274.9:-109.299:-52.5514:-246.703
S;971328682632989;40;SN;5.393845;33.1563:15.7438:12.3245:32.6563:6:354.936:0:-0:-0:0
S;318054728011357;41;SN;3.573146;53.7937:32.7892:29.0732:49.1196:6:257.214:0:-0:-0:-0
S;439654313682624;42;SN;7.488803;23.8381:9.72201:6.75531:23.3381:6:527.051:0:-0:-0:0
S;276203087797171;43;NS;11.505877;5:16.3526:7.1759e+12:88.7565:0.679532
