#ID        name                 Mass               Z                  spin               SN                 Tstart             Tend               Dtout              Seed             
187        406521494928515      14.387             0.002              0.0                compact            zams               end                events         734258784005444  
188        202227296693889      16.142             0.002              0.0                compact            zams               end                events         583313170767606  
189        122312805093129      12.710             0.002              0.0                compact            zams               end                events         691716139586019  
190        391748934166616      39.449             0.002              0.0                compact            zams               end                events         182939034688371  
191        122118285097159      11.581             0.002              0.0                compact            zams               end                events         787928058435569  
192        537165082615298      17.017             0.002              0.0                compact            zams               end                events         351400246331519  
193        570116227529681      15.285             0.002              0.0                compact            zams               end                events         687089834938963  
194        455337271596450      12.693             0.002              0.0                compact            zams               end                events         299950749636459  
195        987888797745315      14.417             0.002              0.0                compact            zams               end                events         486325886338706  
196        678351725357746      20.309             0.002              0.0                compact            zams               end                events         733486801216760  
197        902248057482320      12.590             0.002              0.0                compact            zams               end                events         379298752100453  
198        776195292320643      15.171             0.002              0.0                compact            zams               end                events         857874557628894  
199        157232869712462      26.377             0.002              0.0                compact            zams               end                events         216527368096347  
200        418115886132144      34.830             0.002              0.0                compact            zams               end                events         214245012808293  
201        724632388917022      19.796             0.002              0.0                compact            zams               end                events         862391011062692  
202        714896525386471      10.976             0.002              0.0                compact            zams               end                events         508063616600251  
203        692498552169271      11.166             0.002              0.0                compact            zams               end                events         698497166352297  
204        955726381743027      10.945             0.002              0.0                compact            zams               end                events         739383339603606  
205        971476907347977      19.390             0.002              0.0                compact            zams               end                events         660633697613969  
206        552087756249430      12.620             0.002              0.0                compact            zams               end                events         87540330119202   
207        818084296113211      14.104             0.002              0.0                compact            zams               end                events         376738843784276  
208        121186286591342      46.879             0.002              0.0                compact            zams               end                events         513616856003245  
209        239493479275531      14.441             0.002              0.0                compact            zams               end                events         166941365278161  
210        182655697617576      11.773             0.002              0.0                compact            zams               end                events         55076511061169   
211        321272576165547      15.924             0.002              0.0                compact            zams               end                events         281967342647953  
212        975231951774419      10.622             0.002              0.0                compact            zams               end                events         876962959568453  
213        444870425879108      14.892             0.002              0.0                compact            zams               end                events         853607860136743  
214        325157769724184      12.812             0.002              0.0                compact            zams               end                events         341286154991468  
215        200638679838917      10.667             0.002              0.0                compact            zams               end                events         825142021216415  
216        340826277084854      13.733             0.002              0.0                compact            zams               end                events         553911154615220  
217        555369567870708      29.905             0.002              0.0                compact            zams               end                events         940372252451885  
218        706908117161582      10.814             0.002              0.0                compact            zams               end                events         650368132745359  
219        736952959056839      12.563             0.002              0.0                compact            zams               end                events         516409816422925  
220        549835133294120      12.903             0.002              0.0                compact            zams               end                events         839374257117291  
221        831317428053472      19.194             0.002              0.0                compact            zams               end                events         157965771053856  
222        461542229444807      53.544             0.002              0.0                compact            zams               end                events         647890996721049  
223        271339351364794      15.001             0.002              0.0                compact            zams               end                events         339122675151516  
224        783859564821412      10.028             0.002              0.0                compact            zams               end                events         706807492430899  
225        331448753749729      20.548             0.002              0.0                compact            zams               end                events         1260464012009    
