#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
52         453491730039384      18.837             0.002              0.0                delayed            zams               5.270              0.002              0.0                delayed            zams               504                0.69               end                events         72223030204056   
53         352579346482592      65.632             0.002              0.0                delayed            zams               14.682             0.002              0.0                delayed            zams               4.83e+03           0.22               end                events         465815297718665  
54         296961293217128      23.328             0.002              0.0                delayed            zams               4.238              0.002              0.0                delayed            zams               230                0.399              end                events         863095983757930  
55         942483004134894      12.163             0.002              0.0                delayed            zams               2.254              0.002              0.0                delayed            zams               38.2               0.00538            end                events         448249768445183  
56         798184940610703      74.864             0.002              0.0                delayed            zams               56.544             0.002              0.0                delayed            zams               8.54e+03           0.0469             end                events         135286038147668  
57         295607382071617      6.027              0.002              0.0                delayed            zams               4.146              0.002              0.0                delayed            zams               52.3               0.153              end                events         591271505510070  
58         541264955097679      7.336              0.002              0.0                delayed            zams               2.065              0.002              0.0                delayed            zams               1.61e+03           0.182              end                events         414443789847574  
59         394069181828698      26.957             0.002              0.0                delayed            zams               22.701             0.002              0.0                delayed            zams               177                0.139              end                events         707852222361288  
60         950415490358988      15.771             0.002              0.0                delayed            zams               5.023              0.002              0.0                delayed            zams               71.4               0.0688             end                events         742707910798763  
61         881270122542834      14.057             0.002              0.0                delayed            zams               9.809              0.002              0.0                delayed            zams               265                0.311              end                events         975928564549653  
62         371739188685531      22.498             0.002              0.0                delayed            zams               13.604             0.002              0.0                delayed            zams               32.4               0.00499            end                events         476988143363685  
64         980273201005777      17.803             0.002              0.0                delayed            zams               7.703              0.002              0.0                delayed            zams               1.98e+04           0.00352            end                events         581379071038122  
65         837181005726678      64.005             0.002              0.0                delayed            zams               44.677             0.002              0.0                delayed            zams               3.25e+03           0.00566            end                events         729499608648711  
66         566345413242198      29.778             0.002              0.0                delayed            zams               6.280              0.002              0.0                delayed            zams               184                0.623              end                events         281469524988311  
67         283224858852155      6.919              0.002              0.0                delayed            zams               2.507              0.002              0.0                delayed            zams               1.14e+04           0.396              end                events         597233470965894  
68         612961604298083      5.085              0.002              0.0                delayed            zams               3.120              0.002              0.0                delayed            zams               1.46e+04           0.952              end                events         762740018926200  
69         149375986398269      13.009             0.002              0.0                delayed            zams               12.773             0.002              0.0                delayed            zams               309                0.115              end                events         452857469323904  
71         944668382050865      7.579              0.002              0.0                delayed            zams               3.212              0.002              0.0                delayed            zams               2.55e+04           0.805              end                events         915704195376616  
72         564952432194770      5.609              0.002              0.0                delayed            zams               3.867              0.002              0.0                delayed            zams               71.7               0.671              end                events         855434788376084  
73         205282436470350      17.330             0.002              0.0                delayed            zams               2.256              0.002              0.0                delayed            zams               218                0.488              end                events         825828479085751  
74         279185629726582      8.021              0.002              0.0                delayed            zams               6.658              0.002              0.0                delayed            zams               5.06e+03           0.396              end                events         575078110476967  
75         313451092086711      26.153             0.002              0.0                delayed            zams               5.102              0.002              0.0                delayed            zams               5.67e+03           0.732              end                events         35200704216203   
76         688571133671616      14.040             0.002              0.0                delayed            zams               10.044             0.002              0.0                delayed            zams               1.09e+03           0.323              end                events         613959102716477  
78         519919466495328      11.358             0.002              0.0                delayed            zams               2.972              0.002              0.0                delayed            zams               30.5               0.0989             end                events         636123232200791  
79         945621825245997      11.853             0.002              0.0                delayed            zams               5.340              0.002              0.0                delayed            zams               89.5               0.0305             end                events         189924186242989  
81         168154877510202      7.730              0.002              0.0                delayed            zams               3.056              0.002              0.0                delayed            zams               206                0.0669             end                events         886569528245896  
82         263265553842844      5.666              0.002              0.0                delayed            zams               2.310              0.002              0.0                delayed            zams               154                0.0134             end                events         212894437450189  
83         544452213068697      12.837             0.002              0.0                delayed            zams               11.216             0.002              0.0                delayed            zams               6.86e+03           0.332              end                events         368622271097549  
85         839217276301801      20.869             0.002              0.0                delayed            zams               5.328              0.002              0.0                delayed            zams               135                0.00241            end                events         10373526585425   
87         967516002863900      5.640              0.002              0.0                delayed            zams               4.402              0.002              0.0                delayed            zams               180                0.0267             end                events         234611407913019  
88         758792830343974      7.319              0.002              0.0                delayed            zams               2.056              0.002              0.0                delayed            zams               176                0.00376            end                events         542937259913336  
89         405483497608860      11.898             0.002              0.0                delayed            zams               9.452              0.002              0.0                delayed            zams               21.1               0.0705             end                events         349380695589813  
90         507811798993980      8.340              0.002              0.0                delayed            zams               7.323              0.002              0.0                delayed            zams               43.5               0.0609             end                events         972207100384006  
91         938306936558777      6.467              0.002              0.0                delayed            zams               3.498              0.002              0.0                delayed            zams               3.2e+03            0.0871             end                events         821098647000501  
92         169519059444206      11.907             0.002              0.0                delayed            zams               3.873              0.002              0.0                delayed            zams               27.8               0.198              end                events         728014530401555  
93         255340274105451      7.463              0.002              0.0                delayed            zams               5.470              0.002              0.0                delayed            zams               1.87e+04           0.839              end                events         407792016932275  
95         859679063005318      5.018              0.002              0.0                delayed            zams               4.176              0.002              0.0                delayed            zams               632                0.885              end                events         791268586086090  
96         102512125251699      33.173             0.002              0.0                delayed            zams               19.753             0.002              0.0                delayed            zams               35.3               0.0192             end                events         998890913896264  
97         526245334332412      18.276             0.002              0.0                delayed            zams               4.165              0.002              0.0                delayed            zams               9.84e+03           0.206              end                events         298692879517453  
98         437388073441656      10.328             0.002              0.0                delayed            zams               8.239              0.002              0.0                delayed            zams               5.3e+03            0.913              end                events         435832447166795  
99         723860323411467      13.422             0.002              0.0                delayed            zams               4.682              0.002              0.0                delayed            zams               684                0.211              end                events         225238525982432  
101        509715485490202      13.726             0.002              0.0                delayed            zams               10.378             0.002              0.0                delayed            zams               2.6e+03            0.334              end                events         845636305948139  
