#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
2355       307406220447026      44.235             0.002              0.0                compact            zams               13.550             0.002              0.0                compact            zams               49.2               0.00221            end                events         478445286114754  
2356       179514601275715      8.990              0.002              0.0                compact            zams               8.163              0.002              0.0                compact            zams               2.04e+03           0.455              end                events         740566570219202  
2357       209252659603374      6.113              0.002              0.0                compact            zams               2.605              0.002              0.0                compact            zams               144                0.0775             end                events         833304717706180  
2358       274567364553120      28.484             0.002              0.0                compact            zams               5.877              0.002              0.0                compact            zams               42                 0.0092             end                events         853831462563079  
2359       676332472805903      11.332             0.002              0.0                compact            zams               3.483              0.002              0.0                compact            zams               1.57e+03           0.208              end                events         141748958401254  
2360       950648436110926      27.148             0.002              0.0                compact            zams               9.840              0.002              0.0                compact            zams               1.41e+03           0.267              end                events         796553667588558  
2362       343315367588106      38.637             0.002              0.0                compact            zams               11.962             0.002              0.0                compact            zams               249                0.072              end                events         508740894719673  
2363       785936227923418      42.667             0.002              0.0                compact            zams               5.345              0.002              0.0                compact            zams               35.9               0.00173            end                events         92532572833274   
2365       565981368837502      28.487             0.002              0.0                compact            zams               24.026             0.002              0.0                compact            zams               60.2               0.0402             end                events         401360400870357  
2366       579082447891160      8.818              0.002              0.0                compact            zams               2.106              0.002              0.0                compact            zams               18.3               0.0287             end                events         240415460402422  
2368       550916293779334      19.754             0.002              0.0                compact            zams               7.815              0.002              0.0                compact            zams               5.5e+04            0.209              end                events         173660937551068  
2369       793837552283482      9.414              0.002              0.0                compact            zams               6.482              0.002              0.0                compact            zams               1.18e+03           0.599              end                events         551087313195341  
2370       257088560742317      13.787             0.002              0.0                compact            zams               13.125             0.002              0.0                compact            zams               92.9               0.216              end                events         556682150959591  
2371       258051181717146      13.225             0.002              0.0                compact            zams               12.395             0.002              0.0                compact            zams               266                0.00453            end                events         89612470789842   
2372       393153412446635      5.724              0.002              0.0                compact            zams               4.300              0.002              0.0                compact            zams               47                 0.0118             end                events         900901523841309  
2374       231504218176670      6.261              0.002              0.0                compact            zams               5.334              0.002              0.0                compact            zams               67.9               0.104              end                events         15221380820193   
2376       868270388867801      7.606              0.002              0.0                compact            zams               2.873              0.002              0.0                compact            zams               1.02e+03           0.455              end                events         625382750290319  
2378       313281826137463      19.357             0.002              0.0                compact            zams               5.874              0.002              0.0                compact            zams               2.85e+03           0.52               end                events         363663198024704  
2379       557458303532610      8.002              0.002              0.0                compact            zams               7.229              0.002              0.0                compact            zams               1.26e+03           0.023              end                events         704996985325299  
2380       176266076029061      12.266             0.002              0.0                compact            zams               2.373              0.002              0.0                compact            zams               17.5               0.000543           end                events         389672631622922  
2381       909923380766724      7.416              0.002              0.0                compact            zams               2.431              0.002              0.0                compact            zams               8.18e+03           0.11               end                events         285013325928856  
2382       554081541276169      7.162              0.002              0.0                compact            zams               6.597              0.002              0.0                compact            zams               1.5e+03            0.388              end                events         947664318911676  
2383       851494957342424      7.038              0.002              0.0                compact            zams               2.424              0.002              0.0                compact            zams               103                0.851              end                events         203949226336895  
2384       612779722034965      5.022              0.002              0.0                compact            zams               4.674              0.002              0.0                compact            zams               66.9               0.0643             end                events         769116368267924  
2386       163067780542230      6.323              0.002              0.0                compact            zams               4.706              0.002              0.0                compact            zams               22.9               0.145              end                events         52722408527793   
2387       353375828949851      9.293              0.002              0.0                compact            zams               5.478              0.002              0.0                compact            zams               40.5               0.174              end                events         953931584410884  
2388       652833906164902      6.424              0.002              0.0                compact            zams               6.347              0.002              0.0                compact            zams               5.71e+03           0.0254             end                events         44998116876421   
2389       815635061319305      10.021             0.002              0.0                compact            zams               3.453              0.002              0.0                compact            zams               2.26e+04           0.138              end                events         773409645894153  
2390       669054723349909      6.683              0.002              0.0                compact            zams               2.291              0.002              0.0                compact            zams               54.8               0.602              end                events         634031877556028  
2391       639349795797038      6.526              0.002              0.0                compact            zams               4.320              0.002              0.0                compact            zams               4.76e+03           0.0851             end                events         79275896071046   
2392       270485453623147      29.859             0.002              0.0                compact            zams               26.040             0.002              0.0                compact            zams               62.4               0.079              end                events         185733694302265  
2393       961972855251923      5.499              0.002              0.0                compact            zams               4.032              0.002              0.0                compact            zams               181                0.569              end                events         576368953705254  
2394       958364884394718      20.023             0.002              0.0                compact            zams               15.796             0.002              0.0                compact            zams               7.27e+03           0.0364             end                events         830896813020964  
2395       196999886685961      19.041             0.002              0.0                compact            zams               8.655              0.002              0.0                compact            zams               530                0.00693            end                events         824081884377741  
2396       208874596748572      13.969             0.002              0.0                compact            zams               6.712              0.002              0.0                compact            zams               18.9               0.00276            end                events         683790809959878  
2397       739685812674160      8.754              0.002              0.0                compact            zams               5.991              0.002              0.0                compact            zams               77                 0.141              end                events         450701067843120  
2398       417175788863778      6.934              0.002              0.0                compact            zams               6.523              0.002              0.0                compact            zams               4.47e+04           0.322              end                events         246097723056727  
2400       627871562924254      8.940              0.002              0.0                compact            zams               7.532              0.002              0.0                compact            zams               8.87e+03           0.175              end                events         467228989112349  
2401       814046182021925      6.708              0.002              0.0                compact            zams               4.272              0.002              0.0                compact            zams               3.43e+03           0.797              end                events         316224870314168  
2402       671353968277054      5.658              0.002              0.0                compact            zams               5.086              0.002              0.0                compact            zams               35.5               0.106              end                events         841721251022151  
2403       840115872681677      24.189             0.002              0.0                compact            zams               17.856             0.002              0.0                compact            zams               29.3               0.0471             end                events         284961312183989  
2404       312545309492673      9.056              0.002              0.0                compact            zams               4.269              0.002              0.0                compact            zams               439                0.619              end                events         554300279693349  
2405       278110576914156      10.189             0.002              0.0                compact            zams               3.677              0.002              0.0                compact            zams               667                0.973              end                events         704830908106401  
2406       140696577911516      12.120             0.002              0.0                compact            zams               8.520              0.002              0.0                compact            zams               202                0.3                end                events         376619568451480  
2407       571255507656343      9.753              0.002              0.0                compact            zams               2.028              0.002              0.0                compact            zams               257                0.0145             end                events         520860800308297  
2408       553515369946443      7.035              0.002              0.0                compact            zams               5.157              0.002              0.0                compact            zams               9.17e+03           0.182              end                events         744650864828845  
2409       571664608044514      33.238             0.002              0.0                compact            zams               16.702             0.002              0.0                compact            zams               1.01e+03           0.168              end                events         885662220109453  
2410       127684252377321      70.769             0.002              0.0                compact            zams               23.415             0.002              0.0                compact            zams               478                0.0626             end                events         221259710278374  
2411       252155750629497      21.394             0.002              0.0                compact            zams               8.521              0.002              0.0                compact            zams               245                0.622              end                events         949111273236550  
2412       966062990571717      6.350              0.002              0.0                compact            zams               3.911              0.002              0.0                compact            zams               34.6               0.0928             end                events         979456640416803  
2413       963370684094870      7.639              0.002              0.0                compact            zams               6.438              0.002              0.0                compact            zams               530                0.407              end                events         243755788060965  
2414       835003702180199      14.717             0.002              0.0                compact            zams               3.511              0.002              0.0                compact            zams               28                 0.0703             end                events         941125223387492  
2415       258447179032055      5.031              0.002              0.0                compact            zams               5.009              0.002              0.0                compact            zams               43                 0.093              end                events         841035407901038  
2416       714710290807487      19.679             0.002              0.0                compact            zams               10.930             0.002              0.0                compact            zams               835                0.00796            end                events         388312624916527  
2419       301732366623204      14.497             0.002              0.0                compact            zams               9.269              0.002              0.0                compact            zams               2.44e+03           0.616              end                events         988854930568479  
2420       634668997522737      32.693             0.002              0.0                compact            zams               23.335             0.002              0.0                compact            zams               9.65e+03           0.667              end                events         918994861422634  
2421       430812542864274      20.452             0.002              0.0                compact            zams               2.117              0.002              0.0                compact            zams               92.3               0.696              end                events         694106162900312  
2423       189274137726483      5.239              0.002              0.0                compact            zams               3.212              0.002              0.0                compact            zams               41.9               0.352              end                events         900191714494553  
2426       742989946975083      6.954              0.002              0.0                compact            zams               6.548              0.002              0.0                compact            zams               3.6e+04            0.867              end                events         577629807230436  
2427       906803888395505      18.561             0.002              0.0                compact            zams               7.497              0.002              0.0                compact            zams               157                0.41               end                events         821115469926637  
2428       717200152641598      26.986             0.002              0.0                compact            zams               10.438             0.002              0.0                compact            zams               5.34e+04           0.217              end                events         764610571206221  
2429       261887058175231      10.765             0.002              0.0                compact            zams               7.720              0.002              0.0                compact            zams               755                0.807              end                events         347556498150528  
2430       114056874828156      5.412              0.002              0.0                compact            zams               4.045              0.002              0.0                compact            zams               1.41e+04           0.0571             end                events         347380238354703  
2431       993842976136068      96.584             0.002              0.0                compact            zams               76.539             0.002              0.0                compact            zams               83.6               0.432              end                events         127559965435627  
2432       693928877401906      7.534              0.002              0.0                compact            zams               4.334              0.002              0.0                compact            zams               2.06e+04           0.886              end                events         639697465760553  
2433       140285508125835      5.856              0.002              0.0                compact            zams               2.962              0.002              0.0                compact            zams               3.68e+04           0.696              end                events         622388997992087  
2434       725176081496990      7.162              0.002              0.0                compact            zams               3.182              0.002              0.0                compact            zams               1.29e+04           0.234              end                events         877212942932842  
2435       922260510079787      14.159             0.002              0.0                compact            zams               10.519             0.002              0.0                compact            zams               21.7               0.0487             end                events         594442032223086  
2436       315615243192841      5.480              0.002              0.0                compact            zams               2.393              0.002              0.0                compact            zams               1.43e+04           0.0203             end                events         641790614652585  
2437       726338040566286      8.234              0.002              0.0                compact            zams               2.204              0.002              0.0                compact            zams               7.04e+03           0.214              end                events         139154096787491  
2438       393669540093871      59.444             0.002              0.0                compact            zams               39.797             0.002              0.0                compact            zams               2.56e+04           0.0952             end                events         956533501276679  
2439       799009603763363      8.581              0.002              0.0                compact            zams               2.290              0.002              0.0                compact            zams               912                0.0612             end                events         548448218051949  
2440       227474320117842      10.818             0.002              0.0                compact            zams               8.779              0.002              0.0                compact            zams               89.8               0.23               end                events         200677138866606  
2442       483073797036884      5.114              0.002              0.0                compact            zams               4.196              0.002              0.0                compact            zams               1.66e+04           0.928              end                events         979034672810610  
2443       134250611627014      5.711              0.002              0.0                compact            zams               5.075              0.002              0.0                compact            zams               14.8               0.00024            end                events         790905516395550  
2445       970196437807664      5.005              0.002              0.0                compact            zams               4.343              0.002              0.0                compact            zams               18.2               0.000658           end                events         282099747650622  
2446       786541407610683      32.382             0.002              0.0                compact            zams               7.337              0.002              0.0                compact            zams               5.09e+03           0.0245             end                events         766504011672483  
2447       666095437424693      8.745              0.002              0.0                compact            zams               4.349              0.002              0.0                compact            zams               9.94e+03           0.184              end                events         377926968401126  
2449       445948261243114      7.062              0.002              0.0                compact            zams               4.159              0.002              0.0                compact            zams               110                0.378              end                events         773566213590814  
2450       413436165904589      17.508             0.002              0.0                compact            zams               12.728             0.002              0.0                compact            zams               3.93e+04           0.778              end                events         633528865628161  
2451       187170129412345      11.838             0.002              0.0                compact            zams               9.194              0.002              0.0                compact            zams               8.52e+03           0.0891             end                events         343873379693485  
2452       734272553683902      5.925              0.002              0.0                compact            zams               5.234              0.002              0.0                compact            zams               17.9               0.0527             end                events         218739739915964  
2453       647434323050428      6.265              0.002              0.0                compact            zams               4.247              0.002              0.0                compact            zams               20.5               0.113              end                events         644479653017962  
2454       612774013811626      9.767              0.002              0.0                compact            zams               8.571              0.002              0.0                compact            zams               36.7               0.00583            end                events         451335506994728  
2455       649231652775930      6.313              0.002              0.0                compact            zams               5.438              0.002              0.0                compact            zams               105                0.199              end                events         393897686171869  
2456       406859507986970      6.620              0.002              0.0                compact            zams               2.175              0.002              0.0                compact            zams               2.13e+03           0.415              end                events         733745491969542  
2457       760836940626146      6.469              0.002              0.0                compact            zams               2.994              0.002              0.0                compact            zams               57.3               0.409              end                events         557611805032     
2458       719261103388545      9.922              0.002              0.0                compact            zams               7.081              0.002              0.0                compact            zams               379                0.458              end                events         549373061128151  
2459       455154153074141      37.279             0.002              0.0                compact            zams               27.686             0.002              0.0                compact            zams               1.47e+03           0.0422             end                events         704185806023395  
2460       295575880262630      18.835             0.002              0.0                compact            zams               8.376              0.002              0.0                compact            zams               432                0.231              end                events         452660417685683  
2461       933525154901592      5.042              0.002              0.0                compact            zams               4.146              0.002              0.0                compact            zams               64.1               0.368              end                events         715864971697166  
2462       450170316889854      54.079             0.002              0.0                compact            zams               44.235             0.002              0.0                compact            zams               568                0.0824             end                events         408415595129643  
2463       742432444845888      9.416              0.002              0.0                compact            zams               4.313              0.002              0.0                compact            zams               502                0.0713             end                events         870023063890486  
2464       181255137848994      10.288             0.002              0.0                compact            zams               3.694              0.002              0.0                compact            zams               48.5               0.664              end                events         271153344761541  
2465       729051010656130      13.856             0.002              0.0                compact            zams               5.557              0.002              0.0                compact            zams               32.3               0.00217            end                events         414190539528838  
2466       731622413674199      8.146              0.002              0.0                compact            zams               3.444              0.002              0.0                compact            zams               1.18e+03           0.0705             end                events         760327147462659  
2467       450837135689632      8.901              0.002              0.0                compact            zams               8.701              0.002              0.0                compact            zams               1.13e+04           0.00859            end                events         91595804432935   
2468       141110197232687      6.480              0.002              0.0                compact            zams               5.164              0.002              0.0                compact            zams               118                0.0164             end                events         977713449630673  
2469       764561380914144      7.960              0.002              0.0                compact            zams               4.823              0.002              0.0                compact            zams               41                 0.283              end                events         992045299611154  
2470       484747959784405      12.339             0.002              0.0                compact            zams               11.614             0.002              0.0                compact            zams               233                0.117              end                events         479823537109591  
2471       421496676460185      16.643             0.002              0.0                compact            zams               8.573              0.002              0.0                compact            zams               168                0.269              end                events         305139307714655  
2472       883616241390135      9.940              0.002              0.0                compact            zams               9.670              0.002              0.0                compact            zams               205                0.124              end                events         421554826294894  
2474       167929851809805      10.517             0.002              0.0                compact            zams               7.935              0.002              0.0                compact            zams               5.74e+03           0.217              end                events         861103082186238  
2475       156359839842616      5.182              0.002              0.0                compact            zams               4.169              0.002              0.0                compact            zams               1.67e+03           0.0176             end                events         39782557125058   
2476       596086454722224      5.365              0.002              0.0                compact            zams               3.095              0.002              0.0                compact            zams               2.85e+03           0.233              end                events         313353499794643  
2477       874654451813570      14.696             0.002              0.0                compact            zams               11.781             0.002              0.0                compact            zams               3.71e+03           0.439              end                events         825195438398046  
2478       839991410425881      18.969             0.002              0.0                compact            zams               5.590              0.002              0.0                compact            zams               1.56e+04           0.668              end                events         404932463025551  
2479       714554214221507      30.391             0.002              0.0                compact            zams               16.516             0.002              0.0                compact            zams               2.41e+03           0.154              end                events         905940538611865  
2480       138958951279461      14.215             0.002              0.0                compact            zams               12.961             0.002              0.0                compact            zams               36.5               0.094              end                events         855345386452265  
2481       253616947295044      5.701              0.002              0.0                compact            zams               3.652              0.002              0.0                compact            zams               18                 0.0503             end                events         105827274196524  
2482       859960801913479      6.576              0.002              0.0                compact            zams               4.903              0.002              0.0                compact            zams               18.7               0.0899             end                events         137196185817212  
2483       119759117917863      10.557             0.002              0.0                compact            zams               8.992              0.002              0.0                compact            zams               2.24e+04           0.486              end                events         803956692209406  
2484       614818910823980      5.761              0.002              0.0                compact            zams               4.512              0.002              0.0                compact            zams               212                0.00691            end                events         685335474722404  
2485       399985216517681      8.221              0.002              0.0                compact            zams               6.664              0.002              0.0                compact            zams               18.6               0.00623            end                events         661113436680051  
2486       324364035290599      21.089             0.002              0.0                compact            zams               9.149              0.002              0.0                compact            zams               980                0.171              end                events         891988516155808  
2487       985905070683856      7.195              0.002              0.0                compact            zams               2.675              0.002              0.0                compact            zams               406                0.293              end                events         333327320738722  
2488       444752370765370      18.387             0.002              0.0                compact            zams               13.317             0.002              0.0                compact            zams               3.28e+03           0.24               end                events         802877673198438  
2489       733867686559101      12.347             0.002              0.0                compact            zams               11.432             0.002              0.0                compact            zams               2.38e+03           0.717              end                events         76688940204354   
2490       824958667326939      12.946             0.002              0.0                compact            zams               7.118              0.002              0.0                compact            zams               9.24e+03           0.304              end                events         124463084244197  
2491       339041476271621      8.472              0.002              0.0                compact            zams               3.462              0.002              0.0                compact            zams               112                0.0239             end                events         296965832439745  
2492       902615519014429      18.585             0.002              0.0                compact            zams               18.582             0.002              0.0                compact            zams               1.47e+04           0.959              end                events         449181889166498  
2493       564495173840134      13.980             0.002              0.0                compact            zams               13.872             0.002              0.0                compact            zams               54.2               0.0513             end                events         779124162601963  
2494       490566319954255      8.423              0.002              0.0                compact            zams               3.364              0.002              0.0                compact            zams               15.8               0.00484            end                events         469944110135760  
2495       949376351680070      9.250              0.002              0.0                compact            zams               4.287              0.002              0.0                compact            zams               175                0.409              end                events         46512912510011   
2497       464487647324364      5.058              0.002              0.0                compact            zams               3.989              0.002              0.0                compact            zams               2.32e+03           0.0589             end                events         935844548805168  
2498       690479415907225      10.846             0.002              0.0                compact            zams               5.078              0.002              0.0                compact            zams               798                0.119              end                events         528311872776121  
2499       241532832130263      5.632              0.002              0.0                compact            zams               4.653              0.002              0.0                compact            zams               20                 0.013              end                events         18252448762026   
2500       618482526024512      41.790             0.002              0.0                compact            zams               9.408              0.002              0.0                compact            zams               9.29e+03           0.471              end                events         169651703115611  
2503       464760542261983      15.832             0.002              0.0                compact            zams               9.685              0.002              0.0                compact            zams               4.84e+04           0.902              end                events         847940639576249  
3000       462278446247063      20.277             0.002              0.0                compact            zams               14.629             0.002              0.0                compact            zams               2e+04              0.861              end                events         702579407398820  
3001       686734181389788      6.055              0.002              0.0                compact            zams               2.747              0.002              0.0                compact            zams               21.3               0.218              end                events         416196141574556  
3002       561171086038380      20.043             0.002              0.0                compact            zams               10.505             0.002              0.0                compact            zams               158                0.000649           end                events         705635092673112  
3003       405900449138235      11.841             0.002              0.0                compact            zams               2.928              0.002              0.0                compact            zams               29.4               0.388              end                events         729132582650833  
3004       735816859227672      5.976              0.002              0.0                compact            zams               4.202              0.002              0.0                compact            zams               540                0.229              end                events         157249070359729  
3005       429144682923672      8.558              0.002              0.0                compact            zams               3.163              0.002              0.0                compact            zams               39.8               0.197              end                events         859183726302574  
3006       519968258855603      6.948              0.002              0.0                compact            zams               5.957              0.002              0.0                compact            zams               2.43e+03           0.979              end                events         882468116077219  
3007       792874773009471      5.143              0.002              0.0                compact            zams               4.158              0.002              0.0                compact            zams               64.2               0.542              end                events         354123719917111  
3008       102784293730137      6.361              0.002              0.0                compact            zams               3.207              0.002              0.0                compact            zams               52.9               0.685              end                events         160550820754389  
3009       883427073595683      8.203              0.002              0.0                compact            zams               5.110              0.002              0.0                compact            zams               127                0.616              end                events         60997251287446   
3010       678600054151700      32.106             0.002              0.0                compact            zams               4.419              0.002              0.0                compact            zams               62.9               0.407              end                events         23313609012432   
3011       944575479247728      5.015              0.002              0.0                compact            zams               2.993              0.002              0.0                compact            zams               31.4               0.41               end                events         517660355755001  
3012       987924663627355      27.446             0.002              0.0                compact            zams               26.171             0.002              0.0                compact            zams               49.9               0.218              end                events         473760154384334  
3013       680391149633787      26.717             0.002              0.0                compact            zams               14.476             0.002              0.0                compact            zams               54                 0.346              end                events         668699624492230  
3015       203465150610933      8.597              0.002              0.0                compact            zams               3.023              0.002              0.0                compact            zams               130                0.489              end                events         558459941248628  
3016       183357947291926      5.592              0.002              0.0                compact            zams               4.631              0.002              0.0                compact            zams               673                0.405              end                events         459918499418796  
