#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
52         465041777499959      18.837             0.002              0.0                rapid              zams               5.270              0.002              0.0                rapid              zams               504                0.69               end                events         948176678510970  
53         811313125770077      65.632             0.002              0.0                rapid              zams               14.682             0.002              0.0                rapid              zams               4.83e+03           0.22               end                events         786498012024152  
54         365523743481241      23.328             0.002              0.0                rapid              zams               4.238              0.002              0.0                rapid              zams               230                0.399              end                events         522893507435808  
55         971453293939368      12.163             0.002              0.0                rapid              zams               2.254              0.002              0.0                rapid              zams               38.2               0.00538            end                events         221054900629336  
56         499131827946056      74.864             0.002              0.0                rapid              zams               56.544             0.002              0.0                rapid              zams               8.54e+03           0.0469             end                events         625370226824636  
57         946956857854299      6.027              0.002              0.0                rapid              zams               4.146              0.002              0.0                rapid              zams               52.3               0.153              end                events         452097960232612  
58         695199558189231      7.336              0.002              0.0                rapid              zams               2.065              0.002              0.0                rapid              zams               1.61e+03           0.182              end                events         631285410894878  
59         419130467449513      26.957             0.002              0.0                rapid              zams               22.701             0.002              0.0                rapid              zams               177                0.139              end                events         666240258200237  
60         519895111846502      15.771             0.002              0.0                rapid              zams               5.023              0.002              0.0                rapid              zams               71.4               0.0688             end                events         728934700036908  
61         680582844818072      14.057             0.002              0.0                rapid              zams               9.809              0.002              0.0                rapid              zams               265                0.311              end                events         198887391092918  
62         994140557664004      22.498             0.002              0.0                rapid              zams               13.604             0.002              0.0                rapid              zams               32.4               0.00499            end                events         146705016256627  
64         455841449362175      17.803             0.002              0.0                rapid              zams               7.703              0.002              0.0                rapid              zams               1.98e+04           0.00352            end                events         671951314956532  
65         276167857337191      64.005             0.002              0.0                rapid              zams               44.677             0.002              0.0                rapid              zams               3.25e+03           0.00566            end                events         655403049349722  
66         143889416597364      29.778             0.002              0.0                rapid              zams               6.280              0.002              0.0                rapid              zams               184                0.623              end                events         655352862900806  
67         708122184141803      6.919              0.002              0.0                rapid              zams               2.507              0.002              0.0                rapid              zams               1.14e+04           0.396              end                events         444829528213804  
68         753196167735570      5.085              0.002              0.0                rapid              zams               3.120              0.002              0.0                rapid              zams               1.46e+04           0.952              end                events         927140205123442  
69         166712265955622      13.009             0.002              0.0                rapid              zams               12.773             0.002              0.0                rapid              zams               309                0.115              end                events         923919596545276  
71         403685750196392      7.579              0.002              0.0                rapid              zams               3.212              0.002              0.0                rapid              zams               2.55e+04           0.805              end                events         653174203446097  
72         777362247356744      5.609              0.002              0.0                rapid              zams               3.867              0.002              0.0                rapid              zams               71.7               0.671              end                events         674650393780033  
73         503902435344361      17.330             0.002              0.0                rapid              zams               2.256              0.002              0.0                rapid              zams               218                0.488              end                events         342434757186115  
74         824967821259715      8.021              0.002              0.0                rapid              zams               6.658              0.002              0.0                rapid              zams               5.06e+03           0.396              end                events         850749985150458  
75         847625661643508      26.153             0.002              0.0                rapid              zams               5.102              0.002              0.0                rapid              zams               5.67e+03           0.732              end                events         758364405285722  
76         827933262119693      14.040             0.002              0.0                rapid              zams               10.044             0.002              0.0                rapid              zams               1.09e+03           0.323              end                events         177784958783668  
78         890797973993441      11.358             0.002              0.0                rapid              zams               2.972              0.002              0.0                rapid              zams               30.5               0.0989             end                events         696716171032353  
79         779073247899185      11.853             0.002              0.0                rapid              zams               5.340              0.002              0.0                rapid              zams               89.5               0.0305             end                events         72999250852100   
