#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
567        275709187502296      5.280              0.002              0.0                rapid              zams               3.330              0.002              0.0                rapid              zams               26.3               0.125              end                events         177173030512229  
568        923959658415900      16.216             0.002              0.0                rapid              zams               2.766              0.002              0.0                rapid              zams               2.52e+03           0.0378             end                events         945389339002201  
569        844045359138744      37.424             0.002              0.0                rapid              zams               19.374             0.002              0.0                rapid              zams               2.97e+04           0.402              end                events         161053761349783  
570        215105406395539      8.161              0.002              0.0                rapid              zams               7.006              0.002              0.0                rapid              zams               3.01e+04           0.0238             end                events         949483862300143  
571        984754109053451      10.938             0.002              0.0                rapid              zams               2.845              0.002              0.0                rapid              zams               31.9               0.243              end                events         415443047172663  
572        799880895534887      5.884              0.002              0.0                rapid              zams               4.121              0.002              0.0                rapid              zams               96.9               0.578              end                events         447578876580951  
573        381326164316603      5.386              0.002              0.0                rapid              zams               4.333              0.002              0.0                rapid              zams               4.42e+03           0.0103             end                events         190285972860427  
574        686716198098013      10.912             0.002              0.0                rapid              zams               10.090             0.002              0.0                rapid              zams               4.16e+03           0.277              end                events         774703674090804  
575        498924392945537      10.015             0.002              0.0                rapid              zams               8.273              0.002              0.0                rapid              zams               744                0.043              end                events         651795299655872  
576        594490078293134      20.737             0.002              0.0                rapid              zams               18.943             0.002              0.0                rapid              zams               2.45e+04           0.341              end                events         964108141979082  
577        526004616581429      9.828              0.002              0.0                rapid              zams               3.288              0.002              0.0                rapid              zams               70.9               0.312              end                events         11303664803525   
578        803606787744954      8.873              0.002              0.0                rapid              zams               6.679              0.002              0.0                rapid              zams               85.3               0.288              end                events         412874015051978  
579        941911271272565      7.110              0.002              0.0                rapid              zams               3.075              0.002              0.0                rapid              zams               46.6               0.416              end                events         369748334664104  
581        604566504110457      6.834              0.002              0.0                rapid              zams               6.591              0.002              0.0                rapid              zams               404                0.639              end                events         219759853008293  
582        319291939732065      9.221              0.002              0.0                rapid              zams               4.389              0.002              0.0                rapid              zams               69.2               0.169              end                events         346625880925309  
583        255772058342537      24.893             0.002              0.0                rapid              zams               15.347             0.002              0.0                rapid              zams               9.25e+03           0.238              end                events         215075731148276  
584        536447878623774      19.727             0.002              0.0                rapid              zams               18.572             0.002              0.0                rapid              zams               174                0.431              end                events         399761079175646  
585        125639914426860      5.708              0.002              0.0                rapid              zams               2.239              0.002              0.0                rapid              zams               6.98e+03           0.0126             end                events         395854687312769  
586        772406796672432      9.485              0.002              0.0                rapid              zams               2.342              0.002              0.0                rapid              zams               9.76e+03           0.136              end                events         829737376160759  
587        540510318416353      8.649              0.002              0.0                rapid              zams               2.471              0.002              0.0                rapid              zams               1.81e+03           0.729              end                events         576332371375604  
588        684496207415517      8.810              0.002              0.0                rapid              zams               5.765              0.002              0.0                rapid              zams               341                0.705              end                events         558612865349339  
589        718264113909826      21.564             0.002              0.0                rapid              zams               3.690              0.002              0.0                rapid              zams               53.7               0.454              end                events         838529245362362  
590        797657808273348      35.041             0.002              0.0                rapid              zams               4.837              0.002              0.0                rapid              zams               46.7               0.301              end                events         133857919760160  
591        628341337659331      11.861             0.002              0.0                rapid              zams               5.490              0.002              0.0                rapid              zams               2.3e+03            0.255              end                events         260737803173755  
593        681966068673788      7.807              0.002              0.0                rapid              zams               6.709              0.002              0.0                rapid              zams               163                0.879              end                events         505952307781941  
594        897698498410365      29.670             0.002              0.0                rapid              zams               26.344             0.002              0.0                rapid              zams               1.75e+03           0.00685            end                events         272947432110255  
595        646221201286230      5.577              0.002              0.0                rapid              zams               3.688              0.002              0.0                rapid              zams               223                0.862              end                events         989053671371394  
596        186514430595148      21.605             0.002              0.0                rapid              zams               4.541              0.002              0.0                rapid              zams               278                0.044              end                events         612187306175244  
597        338488848503614      11.982             0.002              0.0                rapid              zams               10.741             0.002              0.0                rapid              zams               77.2               0.198              end                events         288568302187992  
598        407695899205381      33.594             0.002              0.0                rapid              zams               9.485              0.002              0.0                rapid              zams               3.38e+03           0.0536             end                events         180848161669862  
599        601662786982296      5.396              0.002              0.0                rapid              zams               3.889              0.002              0.0                rapid              zams               1.09e+04           6.64e-05           end                events         902691859518574  
600        176265601883312      5.069              0.002              0.0                rapid              zams               4.120              0.002              0.0                rapid              zams               9.95e+03           0.672              end                events         961100234290450  
601        748143866303845      14.176             0.002              0.0                rapid              zams               5.591              0.002              0.0                rapid              zams               38.5               0.041              end                events         843407579860257  
602        231893112838623      16.441             0.002              0.0                rapid              zams               8.722              0.002              0.0                rapid              zams               311                0.0133             end                events         772636390518387  
603        326127701957662      6.320              0.002              0.0                rapid              zams               2.640              0.002              0.0                rapid              zams               436                0.0635             end                events         911777551449995  
604        440279691110653      7.931              0.002              0.0                rapid              zams               2.310              0.002              0.0                rapid              zams               15.5               0.00191            end                events         263428451703597  
605        813543740885364      6.234              0.002              0.0                rapid              zams               2.164              0.002              0.0                rapid              zams               71.9               0.327              end                events         987586617425515  
606        905655508311277      16.639             0.002              0.0                rapid              zams               15.090             0.002              0.0                rapid              zams               4.91e+03           0.308              end                events         132267876660345  
607        608525072652400      17.331             0.002              0.0                rapid              zams               3.461              0.002              0.0                rapid              zams               20.9               0.107              end                events         676326200755827  
608        669831056899060      6.513              0.002              0.0                rapid              zams               3.448              0.002              0.0                rapid              zams               24.9               0.412              end                events         667967281487765  
609        970620979890223      8.400              0.002              0.0                rapid              zams               7.646              0.002              0.0                rapid              zams               1.58e+03           0.163              end                events         643316985741062  
610        853712856712047      24.729             0.002              0.0                rapid              zams               15.828             0.002              0.0                rapid              zams               1.36e+03           0.131              end                events         761821079027703  
612        472762498644252      6.216              0.002              0.0                rapid              zams               2.181              0.002              0.0                rapid              zams               1.86e+04           0.0736             end                events         66631841470703   
613        217579374140192      5.081              0.002              0.0                rapid              zams               4.392              0.002              0.0                rapid              zams               18.4               0.0978             end                events         686117361805341  
614        780102513269112      5.254              0.002              0.0                rapid              zams               4.233              0.002              0.0                rapid              zams               7e+03              0.0403             end                events         900166122770461  
615        828781807484642      10.250             0.002              0.0                rapid              zams               5.111              0.002              0.0                rapid              zams               1.38e+03           0.00727            end                events         752717477523776  
617        715019126812115      7.918              0.002              0.0                rapid              zams               2.467              0.002              0.0                rapid              zams               163                0.113              end                events         253370169090898  
618        994618506992291      5.084              0.002              0.0                rapid              zams               3.190              0.002              0.0                rapid              zams               88.1               0.452              end                events         626380886163657  
619        576223666639443      5.168              0.002              0.0                rapid              zams               2.051              0.002              0.0                rapid              zams               33.6               2.35e-05           end                events         13903484102434   
620        469964371644257      5.628              0.002              0.0                rapid              zams               5.463              0.002              0.0                rapid              zams               1.34e+03           0.769              end                events         929856386894055  
621        230842621313404      5.892              0.002              0.0                rapid              zams               4.659              0.002              0.0                rapid              zams               5.58e+03           0.836              end                events         235547803900961  
622        626577198186530      9.947              0.002              0.0                rapid              zams               8.278              0.002              0.0                rapid              zams               20.2               0.0999             end                events         824139376752371  
624        315303557851514      5.092              0.002              0.0                rapid              zams               2.538              0.002              0.0                rapid              zams               13.5               0.0103             end                events         349739067437265  
625        274205618539251      15.040             0.002              0.0                rapid              zams               3.190              0.002              0.0                rapid              zams               152                0.181              end                events         991543351819643  
626        756491405859922      8.404              0.002              0.0                rapid              zams               4.536              0.002              0.0                rapid              zams               7.01e+03           0.011              end                events         347574892263849  
627        629255388887298      11.469             0.002              0.0                rapid              zams               5.466              0.002              0.0                rapid              zams               51.3               0.145              end                events         799122041942012  
628        694855445463032      12.372             0.002              0.0                rapid              zams               3.356              0.002              0.0                rapid              zams               1.51e+03           0.86               end                events         144321219188183  
630        493421374442466      5.342              0.002              0.0                rapid              zams               3.120              0.002              0.0                rapid              zams               1.12e+03           0.204              end                events         785953999568166  
631        812552729458797      8.950              0.002              0.0                rapid              zams               8.733              0.002              0.0                rapid              zams               45.3               0.259              end                events         598445971337259  
634        629879556446965      6.207              0.002              0.0                rapid              zams               2.564              0.002              0.0                rapid              zams               63.7               0.268              end                events         616362353549839  
635        286765630264715      8.070              0.002              0.0                rapid              zams               3.617              0.002              0.0                rapid              zams               26                 0.0668             end                events         500739382724402  
636        688045965431948      14.266             0.002              0.0                rapid              zams               7.163              0.002              0.0                rapid              zams               996                0.442              end                events         427450045418527  
637        115611523807034      5.600              0.002              0.0                rapid              zams               3.750              0.002              0.0                rapid              zams               64.2               0.519              end                events         942837435939384  
639        737265387346762      8.290              0.002              0.0                rapid              zams               7.973              0.002              0.0                rapid              zams               2.82e+03           0.723              end                events         289997916482495  
640        528150110223934      9.824              0.002              0.0                rapid              zams               9.631              0.002              0.0                rapid              zams               4.81e+03           0.00195            end                events         676309691097725  
641        208642229078213      7.927              0.002              0.0                rapid              zams               4.043              0.002              0.0                rapid              zams               104                0.0208             end                events         49806320427109   
643        724956440008693      16.956             0.002              0.0                rapid              zams               15.220             0.002              0.0                rapid              zams               92.4               0.284              end                events         899579742810797  
645        698067463054251      8.754              0.002              0.0                rapid              zams               2.723              0.002              0.0                rapid              zams               73.5               0.61               end                events         991519767933958  
646        228148342183743      9.119              0.002              0.0                rapid              zams               6.055              0.002              0.0                rapid              zams               221                0.787              end                events         112938360902025  
647        930435124952761      66.867             0.002              0.0                rapid              zams               15.729             0.002              0.0                rapid              zams               2.94e+04           0.645              end                events         256154845108012  
648        423606470073965      5.657              0.002              0.0                rapid              zams               4.604              0.002              0.0                rapid              zams               6.95e+03           0.482              end                events         627611506278290  
649        643666764629116      6.722              0.002              0.0                rapid              zams               3.532              0.002              0.0                rapid              zams               1.4e+03            4.61e-05           end                events         200686212277526  
651        440715444359113      8.127              0.002              0.0                rapid              zams               7.296              0.002              0.0                rapid              zams               356                0.0994             end                events         581061206013434  
653        633160213888765      7.225              0.002              0.0                rapid              zams               3.200              0.002              0.0                rapid              zams               85.4               0.261              end                events         982439076768466  
654        513636394284852      6.755              0.002              0.0                rapid              zams               5.343              0.002              0.0                rapid              zams               30                 0.123              end                events         580126718136962  
655        651595915818831      8.790              0.002              0.0                rapid              zams               7.812              0.002              0.0                rapid              zams               21.2               7.58e-05           end                events         620492853744144  
657        492177251594983      5.492              0.002              0.0                rapid              zams               4.670              0.002              0.0                rapid              zams               327                0.355              end                events         850639105465949  
658        653522967016897      11.894             0.002              0.0                rapid              zams               3.555              0.002              0.0                rapid              zams               1.37e+04           0.0279             end                events         335002247106888  
