S;784214228281221;1;SN;3.339881;55.8465:41.624:37.0216:32.9727:6:476.468:0:0:0:-0
S;830030094936145;2;NS;16.979968;5:12.3046:3.7265e+12:410.355:0.824635
S;830030094936145;2;SN;16.979968;12.3046:4.22753:2.30535:1.23552:5:164.721:192.059:-2.72089:177.479:-73.3509
S;596705885138831;3;NS;18.646788;5:11.5126:9.6907e+12:87.28:0.999966
S;596705885138831;3;SN;18.646788;11.5126:3.89223:2.09868:1.23552:5:313.589:339.472:338.837:14.088:15.2282
S;788094468712257;4;NS;17.383267;5:12.064:8.9017e+12:73.0898:0.865574
S;788094468712257;4;SN;17.383267;12.064:4.12687:2.23101:1.23552:5:726.207:828.329:-609.722:-451.107:332.972
S;733106571979462;5;NS;16.049912;5:12.8594:3.34546e+12:154.201:0.913511
S;733106571979462;5;SN;16.049912;12.8594:4.45966:2.47677:1.23552:5:628.098:769.045:429.431:606.577:-197.695
S;428380543190081;6;SN;5.723330;31.399:14.4209:11.0927:30.899:6:368.466:0:-0:-0:-0
S;910161460841525;7;SN;5.476151;32.7358:15.2831:11.9058:32.2358:6:600.404:0:-0:0:0
S;733176024133859;8;NS;19.964063;5:10.9864:3.89304e+12:160.721:0.930534
S;733176024133859;8;SN;19.964063;10.9864:3.66704:1.98493:1.23552:5:253.084:259.944:153.458:-194.949:-77.5675
S;839447887149234;9;NS;14.756063;5:13.6312:3.59083e+12:64.2166:0.80399
S;839447887149234;9;SN;14.756063;13.6312:4.78259:2.71525:1.3258:5:688.635:831.819:-564.826:-573.14:210.724
S;958144812943138;10;NS;11.454727;5:16.4156:5.47796e+12:70.4071:0.533114
S;958144812943138;10;SN;11.454727;16.4156:6.01534:3.66882:1.91925:5:452.559:444.864:-41.986:-312.021:314.3
S;521716168949070;11;NS;10.889714;5:17.112:2.82256e+12:281.645:0.994826
S;521716168949070;11;SN;10.889714;17.112:6.3517:3.92238:2.32336:5:302.204:250.343:-127.72:89.9303:-195.631
S;353954827856596;12;NS;21.657096;5:9.70305:5.45881e+12:138.748:0.896617
S;353954827856596;12;SN;21.657096;9.70305:3.45577:1.86292:1.23552:5:332.686:296.732:3.5976:88.8675:283.089
S;228238260468667;13;SN;4.605802;39.4312:21.2691:17.4018:38.9312:6:326.666:0:-0:-0:-0
S;507777513162115;14;SN;6.420531;27.8966:12.0971:8.92359:20.226:6:284.337:14.0337:-4.94015:0.265495:13.1327
S;161627527901620;15;SN;2.987773;67.4793:60.9819:54.3331:20.6084:6:180.079:0:0:-0:0
S;860477181517611;16;SN;5.266182;33.8086:16.4585:12.9739:33.3086:6:305.97:0:0:0:-0
S;667392308313342;17;NS;21.334603;5:9.95806:6.93918e+12:77.9751:0.984579
S;667392308313342;17;SN;21.334603;9.95806:3.49465:1.88574:1.23552:5:548.289:503.762:-189.067:-376.783:-275.798
S;950484490284564;18;SN;6.426200;27.8742:12.08:8.90818:20.1566:6:141.024:7.02713:0.855567:6.57105:-2.33877
S;674773454249175;19;SN;4.382998;41.9766:23.2132:19.2039:41.4766:6:541.431:0:0:0:0
S;553977319362690;20;NS;11.023492;5:16.9472:5.93463e+12:143.282:0.999979
S;553977319362690;20;SN;11.023492;16.9472:6.27206:3.86235:2.22616:5:180.297:155.165:42.5189:78.7838:-126.733
S;121416280996257;21;SN;5.794231;31.0152:14.1764:10.8619:29.9811:6:130.066:0.583817:-0.306049:-0.483604:-0.115343
S;353999140258045;22;NS;13.358110;5:14.6745:5.68454e+12:158.054:0.893552
S;353999140258045;22;SN;13.358110;14.6745:5.23154:3.06247:1.46933:5:225.693:263.978:-244.119:-45.8963:89.3505
S;243161098274546;23;SN;8.079998;22.1574:8.7983:5.94292:7.98644:6:407.626:94.131:-12.0164:-75.3555:-55.1161
S;487198853082377;24;NS;16.616176;5:12.5216:8.08303e+12:80.3797:0.989627
S;487198853082377;24;SN;16.616176;12.5216:4.31833:2.3724:1.23552:5:550.917:654.942:49.7693:63.2974:-649.974
S;114016399787713;25;NS;12.814689;5:15.116:1.52384e+12:131.368:0.485409
S;114016399787713;25;SN;12.814689;15.116:5.42321:3.21281:1.53069:5:439.687:507.867:-353.642:327.929:159.152
S;983490364317145;26;NS;12.823124;5:15.1092:8.03736e+12:155.706:0.394423
S;983490364317145;26;SN;12.823124;15.1092:5.42023:3.21048:1.52974:5:153.461:177.29:145.518:-10.8704:-100.688
S;189659863949002;27;SN;6.015815;29.8155:13.4125:10.1407:26.1288:6:245.616:4.51023:0.666571:2.70438:3.54742
S;244699414638715;28;SN;3.176376;57.8534:52.9273:46.7487:42.4161:6:680.322:0:-0:-0:0
S;947390659726747;29;NS;17.052397;5:12.2614:4.0509e+12:78.6564:0.57509
