#ID        name                 Mass               Z                  spin               SN                 Tstart             Tend               Dtout              Seed             
121        109787426298013      29.211             0.002              0.0                delayed            zams               end                events         433843105757647  
122        927864353896550      10.640             0.002              0.0                delayed            zams               end                events         977044798379763  
123        844538962185184      94.446             0.002              0.0                delayed            zams               end                events         501039414241900  
124        799879560241515      10.853             0.002              0.0                delayed            zams               end                events         871769890842794  
125        585344107258964      48.893             0.002              0.0                delayed            zams               end                events         442627271580085  
126        217186621385753      11.650             0.002              0.0                delayed            zams               end                events         423481915793956  
127        185611378488039      12.382             0.002              0.0                delayed            zams               end                events         496352250060325  
128        657013559441584      21.007             0.002              0.0                delayed            zams               end                events         433050083661965  
129        628570648994068      12.666             0.002              0.0                delayed            zams               end                events         534917447313514  
130        467628755221168      20.090             0.002              0.0                delayed            zams               end                events         336064321905228  
131        270230856186108      14.697             0.002              0.0                delayed            zams               end                events         656085858256189  
132        764220309056513      25.786             0.002              0.0                delayed            zams               end                events         182186760616132  
133        433022961784734      32.000             0.002              0.0                delayed            zams               end                events         932018064389597  
134        868950326542427      12.774             0.002              0.0                delayed            zams               end                events         302616090724887  
135        844888385163814      12.171             0.002              0.0                delayed            zams               end                events         382450178387870  
136        700295454381496      30.786             0.002              0.0                delayed            zams               end                events         881275275938241  
137        695863758438725      18.416             0.002              0.0                delayed            zams               end                events         503935723735070  
138        463018914222063      13.414             0.002              0.0                delayed            zams               end                events         474953557357458  
139        395046901260377      35.916             0.002              0.0                delayed            zams               end                events         141047555030742  
140        145754170791175      40.352             0.002              0.0                delayed            zams               end                events         18525571352426   
141        142475035396779      143.531            0.002              0.0                delayed            zams               end                events         512194492098223  
142        684851127030613      36.967             0.002              0.0                delayed            zams               end                events         581266536885749  
143        418172299739903      13.063             0.002              0.0                delayed            zams               end                events         926137820505312  
144        370327661332650      15.994             0.002              0.0                delayed            zams               end                events         949916274136033  
145        559146071112240      11.781             0.002              0.0                delayed            zams               end                events         545224980434771  
146        951171451963709      69.758             0.002              0.0                delayed            zams               end                events         742699365127132  
147        346276567416869      34.300             0.002              0.0                delayed            zams               end                events         495170074601175  
148        169676453292413      23.061             0.002              0.0                delayed            zams               end                events         718971339384500  
149        214283240834398      30.139             0.002              0.0                delayed            zams               end                events         954613892639567  
150        228790624738637      13.798             0.002              0.0                delayed            zams               end                events         943605110743690  
151        467724070683511      13.371             0.002              0.0                delayed            zams               end                events         179161793408682  
152        660202337459830      26.205             0.002              0.0                delayed            zams               end                events         431851626828912  
153        543895214371169      15.447             0.002              0.0                delayed            zams               end                events         14492240382823   
154        319201167767199      12.206             0.002              0.0                delayed            zams               end                events         584890710041796  
155        773915740893948      13.813             0.002              0.0                delayed            zams               end                events         230222651520416  
156        923030629660925      13.371             0.002              0.0                delayed            zams               end                events         919918005018512  
157        342126733423606      16.870             0.002              0.0                delayed            zams               end                events         518223092571239  
158        458008246654011      42.517             0.002              0.0                delayed            zams               end                events         888720465601941  
159        189903650531039      45.610             0.002              0.0                delayed            zams               end                events         704954404554022  
160        182932971740375      74.746             0.002              0.0                delayed            zams               end                events         774165491940501  
161        418784716976461      14.733             0.002              0.0                delayed            zams               end                events         776039809116207  
162        227338357556068      13.427             0.002              0.0                delayed            zams               end                events         908832679952811  
163        157266385519661      30.048             0.002              0.0                delayed            zams               end                events         259256834100556  
164        723990553484975      58.212             0.002              0.0                delayed            zams               end                events         228966009563150  
165        412922280805778      22.341             0.002              0.0                delayed            zams               end                events         527618659205837  
166        542467806339288      13.066             0.002              0.0                delayed            zams               end                events         551110352332124  
167        809678778199926      60.849             0.002              0.0                delayed            zams               end                events         294390713377196  
168        498613380117060      11.712             0.002              0.0                delayed            zams               end                events         934819543034240  
169        603885484532597      13.022             0.002              0.0                delayed            zams               end                events         762084797943176  
170        811855710424392      11.794             0.002              0.0                delayed            zams               end                events         51326789054738   
171        293467216880806      10.745             0.002              0.0                delayed            zams               end                events         487457293021725  
172        892308492936416      85.980             0.002              0.0                delayed            zams               end                events         694306483509093  
173        344255832641501      15.323             0.002              0.0                delayed            zams               end                events         550300945537489  
174        572159080149574      11.102             0.002              0.0                delayed            zams               end                events         688708015649184  
175        129769173825376      58.423             0.002              0.0                delayed            zams               end                events         81115375969844   
176        749611337075905      16.985             0.002              0.0                delayed            zams               end                events         845896323361634  
177        642682524865894      15.259             0.002              0.0                delayed            zams               end                events         353955560843737  
178        905548955997795      118.756            0.002              0.0                delayed            zams               end                events         429163859654337  
179        507418751173539      23.478             0.002              0.0                delayed            zams               end                events         194199557609439  
180        206301323615201      76.768             0.002              0.0                delayed            zams               end                events         302727215952439  
181        976625628145737      132.808            0.002              0.0                delayed            zams               end                events         890365458092493  
182        812285928491649      13.122             0.002              0.0                delayed            zams               end                events         466654318171990  
183        528803083946834      13.035             0.002              0.0                delayed            zams               end                events         396475598081765  
184        477102278080027      32.975             0.002              0.0                delayed            zams               end                events         240310859301769  
185        461740044773449      25.053             0.002              0.0                delayed            zams               end                events         261881771966399  
186        574489983310749      10.485             0.002              0.0                delayed            zams               end                events         164924154997080  
187        284440209957122      14.387             0.002              0.0                delayed            zams               end                events         551999858774510  
188        783169655044599      16.142             0.002              0.0                delayed            zams               end                events         924871569015897  
189        209684711715059      12.710             0.002              0.0                delayed            zams               end                events         778858848144758  
190        447855873579110      39.449             0.002              0.0                delayed            zams               end                events         615876116030440  
191        630258127440357      11.581             0.002              0.0                delayed            zams               end                events         56831467948822   
192        969629060816523      17.017             0.002              0.0                delayed            zams               end                events         499446159520187  
193        138126377529502      15.285             0.002              0.0                delayed            zams               end                events         959169424709932  
194        373054767173623      12.693             0.002              0.0                delayed            zams               end                events         189407146399798  
195        380932754118853      14.417             0.002              0.0                delayed            zams               end                events         820439297189754  
196        491923567682826      20.309             0.002              0.0                delayed            zams               end                events         116438338247201  
197        937151669988352      12.590             0.002              0.0                delayed            zams               end                events         378084052740728  
198        997058296627599      15.171             0.002              0.0                delayed            zams               end                events         144325400375827  
199        974577699629741      26.377             0.002              0.0                delayed            zams               end                events         751313631396121  
200        463586481053539      34.830             0.002              0.0                delayed            zams               end                events         83408840548618   
201        942699691477673      19.796             0.002              0.0                delayed            zams               end                events         846790857400027  
202        934286312359284      10.976             0.002              0.0                delayed            zams               end                events         592756222592173  
203        240125592079603      11.166             0.002              0.0                delayed            zams               end                events         565531316220739  
204        934589962945875      10.945             0.002              0.0                delayed            zams               end                events         709409193314685  
205        165848555321700      19.390             0.002              0.0                delayed            zams               end                events         567685298306303  
206        748407226723858      12.620             0.002              0.0                delayed            zams               end                events         650650390619363  
207        144488146586558      14.104             0.002              0.0                delayed            zams               end                events         151473293601754  
208        212384334638397      46.879             0.002              0.0                delayed            zams               end                events         530082110650827  
209        105861608364876      14.441             0.002              0.0                delayed            zams               end                events         953497713495254  
