#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
378        NOTASSIGNED          8.266              0.002              0.0                compact            zams               1.029              0.002              0.0                compact            zams               46.7               0.00653            end                events         0                
380        NOTASSIGNED          6.666              0.002              0.0                compact            zams               1.082              0.002              0.0                compact            zams               70.9               0.795              end                events         0                
382        NOTASSIGNED          6.530              0.002              0.0                compact            zams               1.227              0.002              0.0                compact            zams               8.86e+03           0.636              end                events         0                
385        NOTASSIGNED          8.077              0.002              0.0                compact            zams               1.966              0.002              0.0                compact            zams               31.6               0.0104             end                events         0                
398        NOTASSIGNED          10.552             0.002              0.0                compact            zams               1.973              0.002              0.0                compact            zams               256                0.728              end                events         0                
413        NOTASSIGNED          5.842              0.002              0.0                compact            zams               1.727              0.002              0.0                compact            zams               14.8               0.0213             end                events         0                
422        NOTASSIGNED          7.193              0.002              0.0                compact            zams               1.426              0.002              0.0                compact            zams               65.2               0.358              end                events         0                
431        NOTASSIGNED          5.136              0.002              0.0                compact            zams               0.574              0.002              0.0                compact            zams               20.9               0.354              end                events         0                
435        NOTASSIGNED          6.059              0.002              0.0                compact            zams               0.776              0.002              0.0                compact            zams               44.5               0.441              end                events         0                
448        NOTASSIGNED          5.212              0.002              0.0                compact            zams               1.704              0.002              0.0                compact            zams               4.57e+03           0.12               end                events         0                
452        NOTASSIGNED          7.696              0.002              0.0                compact            zams               1.692              0.002              0.0                compact            zams               24.2               0.0672             end                events         0                
453        NOTASSIGNED          5.363              0.002              0.0                compact            zams               0.602              0.002              0.0                compact            zams               3.49e+04           0.479              end                events         0                
456        NOTASSIGNED          7.500              0.002              0.0                compact            zams               1.068              0.002              0.0                compact            zams               59.9               0.166              end                events         0                
465        NOTASSIGNED          5.184              0.002              0.0                compact            zams               1.442              0.002              0.0                compact            zams               315                0.0739             end                events         0                
467        NOTASSIGNED          5.095              0.002              0.0                compact            zams               1.635              0.002              0.0                compact            zams               194                0.619              end                events         0                
474        NOTASSIGNED          6.957              0.002              0.0                compact            zams               1.681              0.002              0.0                compact            zams               1.98e+04           0.644              end                events         0                
