#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
62         691771589003426      22.498             0.002              0.0                compact            zams               13.604             0.002              0.0                compact            zams               32.4               0.00499            end                events         160868389070277  
64         695264652182244      17.803             0.002              0.0                compact            zams               7.703              0.002              0.0                compact            zams               1.98e+04           0.00352            end                events         722939685447247  
65         295507095260434      64.005             0.002              0.0                compact            zams               44.677             0.002              0.0                compact            zams               3.25e+03           0.00566            end                events         310892935445593  
66         271276097393151      29.778             0.002              0.0                compact            zams               6.280              0.002              0.0                compact            zams               184                0.623              end                events         436001795394642  
67         460911403277123      6.919              0.002              0.0                compact            zams               2.507              0.002              0.0                compact            zams               1.14e+04           0.396              end                events         805516478653706  
68         752211326352830      5.085              0.002              0.0                compact            zams               3.120              0.002              0.0                compact            zams               1.46e+04           0.952              end                events         481510508766605  
69         568224268689856      13.009             0.002              0.0                compact            zams               12.773             0.002              0.0                compact            zams               309                0.115              end                events         947193305254556  
71         615930128683148      7.579              0.002              0.0                compact            zams               3.212              0.002              0.0                compact            zams               2.55e+04           0.805              end                events         364683076619031  
72         399521332499032      5.609              0.002              0.0                compact            zams               3.867              0.002              0.0                compact            zams               71.7               0.671              end                events         475727253052705  
73         747624313019792      17.330             0.002              0.0                compact            zams               2.256              0.002              0.0                compact            zams               218                0.488              end                events         182241377893295  
74         871502672910652      8.021              0.002              0.0                compact            zams               6.658              0.002              0.0                compact            zams               5.06e+03           0.396              end                events         35864291706943   
75         924084960083497      26.153             0.002              0.0                compact            zams               5.102              0.002              0.0                compact            zams               5.67e+03           0.732              end                events         909098626793729  
76         462288084957809      14.040             0.002              0.0                compact            zams               10.044             0.002              0.0                compact            zams               1.09e+03           0.323              end                events         403322087397810  
78         798354414121700      11.358             0.002              0.0                compact            zams               2.972              0.002              0.0                compact            zams               30.5               0.0989             end                events         111380742651622  
79         490418433557026      11.853             0.002              0.0                compact            zams               5.340              0.002              0.0                compact            zams               89.5               0.0305             end                events         575361629563448  
81         808195616265216      7.730              0.002              0.0                compact            zams               3.056              0.002              0.0                compact            zams               206                0.0669             end                events         114917680399817  
82         954580571186284      5.666              0.002              0.0                compact            zams               2.310              0.002              0.0                compact            zams               154                0.0134             end                events         261033015179728  
83         513318758463483      12.837             0.002              0.0                compact            zams               11.216             0.002              0.0                compact            zams               6.86e+03           0.332              end                events         220524097358241  
85         368958686159905      20.869             0.002              0.0                compact            zams               5.328              0.002              0.0                compact            zams               135                0.00241            end                events         312895629265862  
87         885718174371266      5.640              0.002              0.0                compact            zams               4.402              0.002              0.0                compact            zams               180                0.0267             end                events         375457243145561  
88         206405300143552      7.319              0.002              0.0                compact            zams               2.056              0.002              0.0                compact            zams               176                0.00376            end                events         687873223859340  
89         892648432716804      11.898             0.002              0.0                compact            zams               9.452              0.002              0.0                compact            zams               21.1               0.0705             end                events         420011824591330  
90         235423242440903      8.340              0.002              0.0                compact            zams               7.323              0.002              0.0                compact            zams               43.5               0.0609             end                events         371502578982586  
91         495307316595103      6.467              0.002              0.0                compact            zams               3.498              0.002              0.0                compact            zams               3.2e+03            0.0871             end                events         709520226424963  
92         726111349066381      11.907             0.002              0.0                compact            zams               3.873              0.002              0.0                compact            zams               27.8               0.198              end                events         283573779044328  
93         526130288411447      7.463              0.002              0.0                compact            zams               5.470              0.002              0.0                compact            zams               1.87e+04           0.839              end                events         437618201008589  
95         967489482423693      5.018              0.002              0.0                compact            zams               4.176              0.002              0.0                compact            zams               632                0.885              end                events         578445269470677  
96         221749673627227      33.173             0.002              0.0                compact            zams               19.753             0.002              0.0                compact            zams               35.3               0.0192             end                events         122630247423335  
97         710707256705905      18.276             0.002              0.0                compact            zams               4.165              0.002              0.0                compact            zams               9.84e+03           0.206              end                events         525970669028160  
98         231743350734612      10.328             0.002              0.0                compact            zams               8.239              0.002              0.0                compact            zams               5.3e+03            0.913              end                events         284650435138869  
99         804297424081886      13.422             0.002              0.0                compact            zams               4.682              0.002              0.0                compact            zams               684                0.211              end                events         89552954375601   
101        580025160160311      13.726             0.002              0.0                compact            zams               10.378             0.002              0.0                compact            zams               2.6e+03            0.334              end                events         291910143474330  
102        724722479822852      7.256              0.002              0.0                compact            zams               2.552              0.002              0.0                compact            zams               189                0.743              end                events         884688659088461  
103        758916487563337      22.014             0.002              0.0                compact            zams               5.891              0.002              0.0                compact            zams               6.93e+03           0.811              end                events         375260707826812  
104        684205536372262      19.324             0.002              0.0                compact            zams               3.920              0.002              0.0                compact            zams               1.05e+04           0.388              end                events         667565357975521  
105        468256469115977      20.187             0.002              0.0                compact            zams               14.055             0.002              0.0                compact            zams               8.38e+03           0.655              end                events         590489315860872  
106        472652492682645      5.488              0.002              0.0                compact            zams               2.356              0.002              0.0                compact            zams               507                0.963              end                events         832712712572865  
107        550137311310393      33.810             0.002              0.0                compact            zams               7.402              0.002              0.0                compact            zams               1.62e+03           0.2                end                events         392749348610712  
108        656371318223952      45.840             0.002              0.0                compact            zams               13.882             0.002              0.0                compact            zams               3.1e+04            0.0901             end                events         899870172309286  
109        224564777028219      68.780             0.002              0.0                compact            zams               46.998             0.002              0.0                compact            zams               98.4               0.000146           end                events         196167682250232  
111        378254075693191      11.166             0.002              0.0                compact            zams               5.407              0.002              0.0                compact            zams               355                0.0212             end                events         519591439858129  
112        650732429205694      13.403             0.002              0.0                compact            zams               4.301              0.002              0.0                compact            zams               22.7               0.0103             end                events         532227635208865  
113        563992836998682      46.973             0.002              0.0                compact            zams               37.741             0.002              0.0                compact            zams               1.03e+03           0.391              end                events         532431972967648  
114        823538313101635      5.451              0.002              0.0                compact            zams               5.056              0.002              0.0                compact            zams               2.88e+04           0.00268            end                events         822696124616598  
115        710264281190614      6.392              0.002              0.0                compact            zams               2.741              0.002              0.0                compact            zams               98.1               0.417              end                events         183530071184945  
116        837204608335826      41.255             0.002              0.0                compact            zams               16.369             0.002              0.0                compact            zams               28.7               0.0364             end                events         986136576476733  
117        360167089360756      47.227             0.002              0.0                compact            zams               46.526             0.002              0.0                compact            zams               68.3               0.285              end                events         14414774326746   
119        535223087906890      8.729              0.002              0.0                compact            zams               3.149              0.002              0.0                compact            zams               2.15e+04           0.771              end                events         444562454420212  
120        854408272875381      6.311              0.002              0.0                compact            zams               5.017              0.002              0.0                compact            zams               114                0.328              end                events         988886815735013  
121        303715763526866      9.660              0.002              0.0                compact            zams               7.212              0.002              0.0                compact            zams               22.2               0.103              end                events         284092335266011  
123        917832949145860      5.327              0.002              0.0                compact            zams               3.563              0.002              0.0                compact            zams               3.46e+04           0.482              end                events         601209082231840  
124        157793634745112      19.262             0.002              0.0                compact            zams               12.379             0.002              0.0                compact            zams               2.18e+03           0.114              end                events         533393455964653  
125        180371584100125      19.596             0.002              0.0                compact            zams               4.998              0.002              0.0                compact            zams               291                0.027              end                events         957659770274531  
126        266455779105499      6.285              0.002              0.0                compact            zams               5.886              0.002              0.0                compact            zams               139                0.878              end                events         859636269230527  
127        685275384144606      53.025             0.002              0.0                compact            zams               24.062             0.002              0.0                compact            zams               94.3               0.342              end                events         581227453397321  
128        354590596292851      5.600              0.002              0.0                compact            zams               4.340              0.002              0.0                compact            zams               39.8               0.012              end                events         518512228086252  
129        732682700204546      5.345              0.002              0.0                compact            zams               2.680              0.002              0.0                compact            zams               33.7               0.0994             end                events         236624157119604  
130        433293045543118      7.334              0.002              0.0                compact            zams               5.125              0.002              0.0                compact            zams               4.15e+03           0.354              end                events         415279601019649  
131        157027413880236      5.532              0.002              0.0                compact            zams               2.847              0.002              0.0                compact            zams               23.5               0.391              end                events         456764749615571  
132        173802516883508      17.219             0.002              0.0                compact            zams               4.439              0.002              0.0                compact            zams               6.95e+03           0.225              end                events         515049487396157  
133        513541648285137      51.301             0.002              0.0                compact            zams               27.917             0.002              0.0                compact            zams               386                0.373              end                events         971742618163814  
134        124711948611508      10.633             0.002              0.0                compact            zams               6.116              0.002              0.0                compact            zams               897                0.961              end                events         491140979988409  
136        894904625798886      15.838             0.002              0.0                compact            zams               9.247              0.002              0.0                compact            zams               244                0.239              end                events         705582201146426  
137        846070669342053      8.896              0.002              0.0                compact            zams               4.585              0.002              0.0                compact            zams               32.7               0.419              end                events         812749528189504  
138        282467534838569      6.294              0.002              0.0                compact            zams               3.207              0.002              0.0                compact            zams               2.62e+03           0.154              end                events         291661340875606  
139        918885964267083      11.795             0.002              0.0                compact            zams               11.605             0.002              0.0                compact            zams               58.8               0.0851             end                events         722965779210551  
141        267641379405158      8.667              0.002              0.0                compact            zams               5.012              0.002              0.0                compact            zams               47.7               0.173              end                events         463799718521506  
142        955822298300794      6.115              0.002              0.0                compact            zams               5.287              0.002              0.0                compact            zams               2.57e+03           0.181              end                events         16340143770170   
144        456945390262589      13.679             0.002              0.0                compact            zams               13.483             0.002              0.0                compact            zams               847                0.00527            end                events         909199768507176  
145        119947007524754      5.780              0.002              0.0                compact            zams               4.700              0.002              0.0                compact            zams               471                0.287              end                events         951013746706771  
146        272370647117593      16.000             0.002              0.0                compact            zams               6.606              0.002              0.0                compact            zams               3.21e+03           0.657              end                events         731016728584627  
147        371696653769835      12.178             0.002              0.0                compact            zams               6.259              0.002              0.0                compact            zams               5.43e+03           0.0606             end                events         298132416744700  
148        723808071214694      12.989             0.002              0.0                compact            zams               6.205              0.002              0.0                compact            zams               30.5               0.0206             end                events         505659112317845  
149        866343909705160      5.996              0.002              0.0                compact            zams               5.228              0.002              0.0                compact            zams               927                0.265              end                events         813093725037929  
150        960269880670355      17.916             0.002              0.0                compact            zams               6.858              0.002              0.0                compact            zams               38.8               0.173              end                events         103921502127372  
152        461855011347166      8.012              0.002              0.0                compact            zams               3.724              0.002              0.0                compact            zams               16.2               0.0152             end                events         603361829095649  
154        390862141991921      17.896             0.002              0.0                compact            zams               12.521             0.002              0.0                compact            zams               38.6               0.459              end                events         811340485709248  
155        772063473995535      6.044              0.002              0.0                compact            zams               3.365              0.002              0.0                compact            zams               2.99e+03           0.0024             end                events         924888225604140  
156        759672893499311      7.136              0.002              0.0                compact            zams               5.831              0.002              0.0                compact            zams               1.05e+04           0.181              end                events         652326182127974  
157        712966282144043      8.236              0.002              0.0                compact            zams               5.879              0.002              0.0                compact            zams               4.49e+03           0.0611             end                events         659121955584867  
158        717728551391078      10.837             0.002              0.0                compact            zams               6.228              0.002              0.0                compact            zams               27.5               0.0705             end                events         200702676331033  
159        790218792753434      20.532             0.002              0.0                compact            zams               8.979              0.002              0.0                compact            zams               458                0.375              end                events         377459692780034  
160        578347341867604      52.864             0.002              0.0                compact            zams               6.063              0.002              0.0                compact            zams               194                0.0184             end                events         41523914586036   
161        807123056467199      34.040             0.002              0.0                compact            zams               11.562             0.002              0.0                compact            zams               1.61e+04           0.559              end                events         878136826783030  
163        663204789589987      6.403              0.002              0.0                compact            zams               5.176              0.002              0.0                compact            zams               25.1               0.168              end                events         836531814627256  
165        353331949327387      34.263             0.002              0.0                compact            zams               12.397             0.002              0.0                compact            zams               260                0.408              end                events         899512817143532  
166        971717968429536      15.481             0.002              0.0                compact            zams               11.555             0.002              0.0                compact            zams               3.59e+03           0.126              end                events         217678175946421  
167        377998518983238      16.254             0.002              0.0                compact            zams               2.226              0.002              0.0                compact            zams               401                0.181              end                events         913814168563237  
