#ID        name                 Mass_0             Z_0                spin_0             SN_0               Tstart_0           Mass_1             Z_1                spin_1             SN_1               Tstart_1           a                  e                  Tend               Dtout              Seed             
509        314872476936975      16.323             0.002              0.0                compact            zams               16.213             0.002              0.0                compact            zams               147                0.203              end                events         924527291417847  
510        402950468846971      40.225             0.002              0.0                compact            zams               39.072             0.002              0.0                compact            zams               1.39e+04           0.0218             end                events         912969005409159  
511        893077310375474      6.492              0.002              0.0                compact            zams               6.054              0.002              0.0                compact            zams               111                0.713              end                events         997927883611726  
513        380232669555044      30.636             0.002              0.0                compact            zams               19.214             0.002              0.0                compact            zams               922                0.819              end                events         919307784084310  
514        592049815051001      7.354              0.002              0.0                compact            zams               5.592              0.002              0.0                compact            zams               154                0.699              end                events         301189666946697  
515        654077960675626      6.127              0.002              0.0                compact            zams               2.219              0.002              0.0                compact            zams               14.9               0.00964            end                events         514638522662841  
516        928106582633639      5.449              0.002              0.0                compact            zams               3.673              0.002              0.0                compact            zams               75.3               0.311              end                events         545317441949073  
517        540043129150925      20.367             0.002              0.0                compact            zams               12.935             0.002              0.0                compact            zams               761                0.88               end                events         203295111635343  
518        191528353984452      5.073              0.002              0.0                compact            zams               2.430              0.002              0.0                compact            zams               159                0.179              end                events         107075893188386  
519        977474995378216      16.591             0.002              0.0                compact            zams               15.909             0.002              0.0                compact            zams               902                0.0966             end                events         345296502558461  
520        960243548168710      9.521              0.002              0.0                compact            zams               3.136              0.002              0.0                compact            zams               24.1               0.0535             end                events         770046110575023  
521        866938900947697      5.659              0.002              0.0                compact            zams               3.657              0.002              0.0                compact            zams               8.28e+03           0.0562             end                events         754678972413007  
522        493326401497364      10.813             0.002              0.0                compact            zams               4.552              0.002              0.0                compact            zams               437                0.236              end                events         298067436608216  
523        895507409332385      6.996              0.002              0.0                compact            zams               5.845              0.002              0.0                compact            zams               16.8               0.00885            end                events         15094489687074   
524        913133866154977      7.126              0.002              0.0                compact            zams               3.529              0.002              0.0                compact            zams               35.7               0.0902             end                events         352971661035503  
525        381443624966486      22.920             0.002              0.0                compact            zams               8.547              0.002              0.0                compact            zams               196                0.383              end                events         697148325987954  
526        173795608120733      8.131              0.002              0.0                compact            zams               3.866              0.002              0.0                compact            zams               476                0.408              end                events         669131849611854  
528        685229900094893      5.959              0.002              0.0                compact            zams               3.329              0.002              0.0                compact            zams               2.25e+04           0.876              end                events         31422298787064   
529        935499622483277      5.320              0.002              0.0                compact            zams               3.163              0.002              0.0                compact            zams               16.6               0.0705             end                events         351095262526971  
530        766069436413340      23.169             0.002              0.0                compact            zams               11.189             0.002              0.0                compact            zams               1.33e+04           0.922              end                events         644208427431197  
532        333567638452289      8.120              0.002              0.0                compact            zams               6.697              0.002              0.0                compact            zams               37                 0.51               end                events         62804206044948   
533        590033268765199      14.911             0.002              0.0                compact            zams               2.589              0.002              0.0                compact            zams               2.49e+04           0.473              end                events         704596809927714  
535        146639001980322      36.000             0.002              0.0                compact            zams               30.886             0.002              0.0                compact            zams               1.67e+04           0.125              end                events         769993349089487  
536        345637673434120      19.346             0.002              0.0                compact            zams               18.090             0.002              0.0                compact            zams               6.82e+03           0.455              end                events         764168295439026  
537        115652227318516      28.163             0.002              0.0                compact            zams               26.236             0.002              0.0                compact            zams               67                 0.34               end                events         862905210695181  
538        831522429712814      9.461              0.002              0.0                compact            zams               2.279              0.002              0.0                compact            zams               39.6               0.564              end                events         840465311360284  
539        527611359612871      54.559             0.002              0.0                compact            zams               26.668             0.002              0.0                compact            zams               759                0.354              end                events         637824643397915  
540        136616270886408      5.227              0.002              0.0                compact            zams               4.066              0.002              0.0                compact            zams               2.36e+03           0.333              end                events         168713582194624  
541        534926369265346      6.428              0.002              0.0                compact            zams               4.013              0.002              0.0                compact            zams               17.1               0.0184             end                events         785209386591168  
542        440933842904077      15.034             0.002              0.0                compact            zams               9.510              0.002              0.0                compact            zams               1.03e+03           0.268              end                events         20381181955490   
543        485057120937217      39.171             0.002              0.0                compact            zams               6.379              0.002              0.0                compact            zams               46.2               0.288              end                events         115182755833897  
544        167767279516230      126.938            0.002              0.0                compact            zams               27.021             0.002              0.0                compact            zams               55.7               0.118              end                events         445564923459006  
545        441973199350079      12.461             0.002              0.0                compact            zams               8.015              0.002              0.0                compact            zams               1.61e+04           0.0873             end                events         50868616213230   
546        322389738378312      7.763              0.002              0.0                compact            zams               6.463              0.002              0.0                compact            zams               21.5               0.141              end                events         49240599556248   
547        759698392643160      7.112              0.002              0.0                compact            zams               6.427              0.002              0.0                compact            zams               72.1               0.546              end                events         961721923218860  
548        715362536825375      10.906             0.002              0.0                compact            zams               2.788              0.002              0.0                compact            zams               513                0.942              end                events         729900495399258  
549        348491602149687      22.121             0.002              0.0                compact            zams               4.703              0.002              0.0                compact            zams               20.8               0.00874            end                events         621615095126751  
550        180035677288777      7.663              0.002              0.0                compact            zams               4.809              0.002              0.0                compact            zams               43.3               0.015              end                events         67746573649802   
551        680573974959979      23.644             0.002              0.0                compact            zams               7.690              0.002              0.0                compact            zams               1.19e+04           0.0335             end                events         391299930938710  
552        586474957862567      6.018              0.002              0.0                compact            zams               5.543              0.002              0.0                compact            zams               60.6               0.119              end                events         92555820140289   
553        364196420643457      30.450             0.002              0.0                compact            zams               28.511             0.002              0.0                compact            zams               663                0.103              end                events         447751847779364  
554        417230376943627      5.386              0.002              0.0                compact            zams               4.420              0.002              0.0                compact            zams               905                0.718              end                events         359463120811876  
555        648785495535564      5.111              0.002              0.0                compact            zams               4.803              0.002              0.0                compact            zams               3.69e+03           0.573              end                events         504847854886314  
556        459249140399927      32.349             0.002              0.0                compact            zams               5.791              0.002              0.0                compact            zams               924                0.221              end                events         711247523475197  
557        861633519478389      9.610              0.002              0.0                compact            zams               5.545              0.002              0.0                compact            zams               33.1               0.0075             end                events         984143017168017  
558        909863613400914      10.155             0.002              0.0                compact            zams               7.869              0.002              0.0                compact            zams               4.79e+03           0.857              end                events         272515092216784  
560        894301657388128      6.187              0.002              0.0                compact            zams               5.143              0.002              0.0                compact            zams               644                0.5                end                events         957749127824607  
561        748208607909629      51.874             0.002              0.0                compact            zams               10.861             0.002              0.0                compact            zams               205                0.563              end                events         255387845695921  
562        472374220181152      9.524              0.002              0.0                compact            zams               7.362              0.002              0.0                compact            zams               39.2               0.552              end                events         153013346152726  
563        193728634136308      27.125             0.002              0.0                compact            zams               14.878             0.002              0.0                compact            zams               74.3               0.0176             end                events         466997414670402  
564        771138498998362      15.981             0.002              0.0                compact            zams               7.195              0.002              0.0                compact            zams               6.16e+03           0.294              end                events         750617417260543  
565        225567976557852      19.340             0.002              0.0                compact            zams               13.416             0.002              0.0                compact            zams               245                0.686              end                events         43158938146534   
566        176949633101629      6.913              0.002              0.0                compact            zams               4.905              0.002              0.0                compact            zams               77.3               0.0209             end                events         949134171303105  
567        552307399565785      5.280              0.002              0.0                compact            zams               3.330              0.002              0.0                compact            zams               26.3               0.125              end                events         606215345054508  
568        859215684663890      16.216             0.002              0.0                compact            zams               2.766              0.002              0.0                compact            zams               2.52e+03           0.0378             end                events         348479464806041  
569        251789221751128      37.424             0.002              0.0                compact            zams               19.374             0.002              0.0                compact            zams               2.97e+04           0.402              end                events         419996640494129  
570        662443017403229      8.161              0.002              0.0                compact            zams               7.006              0.002              0.0                compact            zams               3.01e+04           0.0238             end                events         314943353109988  
571        856531878810808      10.938             0.002              0.0                compact            zams               2.845              0.002              0.0                compact            zams               31.9               0.243              end                events         580928952457289  
572        934850280937046      5.884              0.002              0.0                compact            zams               4.121              0.002              0.0                compact            zams               96.9               0.578              end                events         454636826641634  
573        131924302275825      5.386              0.002              0.0                compact            zams               4.333              0.002              0.0                compact            zams               4.42e+03           0.0103             end                events         511392257589433  
574        933994497361833      10.912             0.002              0.0                compact            zams               10.090             0.002              0.0                compact            zams               4.16e+03           0.277              end                events         788680706620133  
575        489562253014007      10.015             0.002              0.0                compact            zams               8.273              0.002              0.0                compact            zams               744                0.043              end                events         643177687178031  
576        458238824303514      20.737             0.002              0.0                compact            zams               18.943             0.002              0.0                compact            zams               2.45e+04           0.341              end                events         547291052547486  
577        227418172165793      9.828              0.002              0.0                compact            zams               3.288              0.002              0.0                compact            zams               70.9               0.312              end                events         558288231563123  
578        733267302767733      8.873              0.002              0.0                compact            zams               6.679              0.002              0.0                compact            zams               85.3               0.288              end                events         651023207357707  
579        155422268013608      7.110              0.002              0.0                compact            zams               3.075              0.002              0.0                compact            zams               46.6               0.416              end                events         175780655598978  
581        115522435828409      6.834              0.002              0.0                compact            zams               6.591              0.002              0.0                compact            zams               404                0.639              end                events         248203704442321  
582        236242014191520      9.221              0.002              0.0                compact            zams               4.389              0.002              0.0                compact            zams               69.2               0.169              end                events         235892100807094  
583        166694057278776      24.893             0.002              0.0                compact            zams               15.347             0.002              0.0                compact            zams               9.25e+03           0.238              end                events         734344723556448  
584        243280162768727      19.727             0.002              0.0                compact            zams               18.572             0.002              0.0                compact            zams               174                0.431              end                events         194500436506225  
585        453440803353272      5.708              0.002              0.0                compact            zams               2.239              0.002              0.0                compact            zams               6.98e+03           0.0126             end                events         344653763577594  
586        456659484964411      9.485              0.002              0.0                compact            zams               2.342              0.002              0.0                compact            zams               9.76e+03           0.136              end                events         759124414497716  
587        456796849972628      8.649              0.002              0.0                compact            zams               2.471              0.002              0.0                compact            zams               1.81e+03           0.729              end                events         931417569718531  
588        782467775893394      8.810              0.002              0.0                compact            zams               5.765              0.002              0.0                compact            zams               341                0.705              end                events         794115914625196  
589        314087944256856      21.564             0.002              0.0                compact            zams               3.690              0.002              0.0                compact            zams               53.7               0.454              end                events         203399995945203  
590        792903945501011      35.041             0.002              0.0                compact            zams               4.837              0.002              0.0                compact            zams               46.7               0.301              end                events         471045847500328  
591        733598413406309      11.861             0.002              0.0                compact            zams               5.490              0.002              0.0                compact            zams               2.3e+03            0.255              end                events         166406168470201  
593        240253724947804      7.807              0.002              0.0                compact            zams               6.709              0.002              0.0                compact            zams               163                0.879              end                events         630038644165566  
594        923710565168523      29.670             0.002              0.0                compact            zams               26.344             0.002              0.0                compact            zams               1.75e+03           0.00685            end                events         146460525726290  
595        658349983407298      5.577              0.002              0.0                compact            zams               3.688              0.002              0.0                compact            zams               223                0.862              end                events         181029303267566  
596        646093491530576      21.605             0.002              0.0                compact            zams               4.541              0.002              0.0                compact            zams               278                0.044              end                events         824491162826533  
597        190675633384985      11.982             0.002              0.0                compact            zams               10.741             0.002              0.0                compact            zams               77.2               0.198              end                events         843542861398310  
598        816126146336716      33.594             0.002              0.0                compact            zams               9.485              0.002              0.0                compact            zams               3.38e+03           0.0536             end                events         804828621669090  
599        639473109459103      5.396              0.002              0.0                compact            zams               3.889              0.002              0.0                compact            zams               1.09e+04           6.64e-05           end                events         179194892673813  
600        857817548657012      5.069              0.002              0.0                compact            zams               4.120              0.002              0.0                compact            zams               9.95e+03           0.672              end                events         417860279066133  
601        657797221445760      14.176             0.002              0.0                compact            zams               5.591              0.002              0.0                compact            zams               38.5               0.041              end                events         392425036026357  
602        811082928971418      16.441             0.002              0.0                compact            zams               8.722              0.002              0.0                compact            zams               311                0.0133             end                events         309590464721204  
603        207322503124133      6.320              0.002              0.0                compact            zams               2.640              0.002              0.0                compact            zams               436                0.0635             end                events         74119240270684   
604        802240081895492      7.931              0.002              0.0                compact            zams               2.310              0.002              0.0                compact            zams               15.5               0.00191            end                events         936826608334766  
605        296139233604869      6.234              0.002              0.0                compact            zams               2.164              0.002              0.0                compact            zams               71.9               0.327              end                events         46564615615183   
606        900014452353693      16.639             0.002              0.0                compact            zams               15.090             0.002              0.0                compact            zams               4.91e+03           0.308              end                events         799260742158004  
607        833628702706307      17.331             0.002              0.0                compact            zams               3.461              0.002              0.0                compact            zams               20.9               0.107              end                events         686058061960016  
608        277571477908431      6.513              0.002              0.0                compact            zams               3.448              0.002              0.0                compact            zams               24.9               0.412              end                events         168088558028382  
609        558623528635064      8.400              0.002              0.0                compact            zams               7.646              0.002              0.0                compact            zams               1.58e+03           0.163              end                events         720442699619877  
610        813512623773830      24.729             0.002              0.0                compact            zams               15.828             0.002              0.0                compact            zams               1.36e+03           0.131              end                events         971883575466154  
612        627228239209316      6.216              0.002              0.0                compact            zams               2.181              0.002              0.0                compact            zams               1.86e+04           0.0736             end                events         442125146756410  
613        851666401079115      5.081              0.002              0.0                compact            zams               4.392              0.002              0.0                compact            zams               18.4               0.0978             end                events         328748961233592  
614        796449702651889      5.254              0.002              0.0                compact            zams               4.233              0.002              0.0                compact            zams               7e+03              0.0403             end                events         163427653145534  
615        533908733857093      10.250             0.002              0.0                compact            zams               5.111              0.002              0.0                compact            zams               1.38e+03           0.00727            end                events         666753854531271  
617        476257607588016      7.918              0.002              0.0                compact            zams               2.467              0.002              0.0                compact            zams               163                0.113              end                events         498068027063619  
618        872757713136774      5.084              0.002              0.0                compact            zams               3.190              0.002              0.0                compact            zams               88.1               0.452              end                events         891909744093397  
619        576718477849194      5.168              0.002              0.0                compact            zams               2.051              0.002              0.0                compact            zams               33.6               2.35e-05           end                events         529643832519801  
620        411303746938903      5.628              0.002              0.0                compact            zams               5.463              0.002              0.0                compact            zams               1.34e+03           0.769              end                events         437381449148346  
621        338512071833786      5.892              0.002              0.0                compact            zams               4.659              0.002              0.0                compact            zams               5.58e+03           0.836              end                events         831887162197943  
622        667445646635861      9.947              0.002              0.0                compact            zams               8.278              0.002              0.0                compact            zams               20.2               0.0999             end                events         166616253646638  
624        184241609095755      5.092              0.002              0.0                compact            zams               2.538              0.002              0.0                compact            zams               13.5               0.0103             end                events         412803653278     
625        826260136096765      15.040             0.002              0.0                compact            zams               3.190              0.002              0.0                compact            zams               152                0.181              end                events         141358636696339  
626        649957839768421      8.404              0.002              0.0                compact            zams               4.536              0.002              0.0                compact            zams               7.01e+03           0.011              end                events         599752811788343  
627        720671500354756      11.469             0.002              0.0                compact            zams               5.466              0.002              0.0                compact            zams               51.3               0.145              end                events         116463018622940  
628        526329980401849      12.372             0.002              0.0                compact            zams               3.356              0.002              0.0                compact            zams               1.51e+03           0.86               end                events         767497296836867  
630        649513547808344      5.342              0.002              0.0                compact            zams               3.120              0.002              0.0                compact            zams               1.12e+03           0.204              end                events         327908118654272  
631        438699960891797      8.950              0.002              0.0                compact            zams               8.733              0.002              0.0                compact            zams               45.3               0.259              end                events         98072447586046   
634        679140649907253      6.207              0.002              0.0                compact            zams               2.564              0.002              0.0                compact            zams               63.7               0.268              end                events         637515591815607  
635        478236072089300      8.070              0.002              0.0                compact            zams               3.617              0.002              0.0                compact            zams               26                 0.0668             end                events         497968888230485  
636        969061201935014      14.266             0.002              0.0                compact            zams               7.163              0.002              0.0                compact            zams               996                0.442              end                events         145160187998094  
637        526727545540744      5.600              0.002              0.0                compact            zams               3.750              0.002              0.0                compact            zams               64.2               0.519              end                events         627277023148899  
639        100479672258113      8.290              0.002              0.0                compact            zams               7.973              0.002              0.0                compact            zams               2.82e+03           0.723              end                events         281524633396930  
640        125733644241299      9.824              0.002              0.0                compact            zams               9.631              0.002              0.0                compact            zams               4.81e+03           0.00195            end                events         63005458084680   
641        663221213202869      7.927              0.002              0.0                compact            zams               4.043              0.002              0.0                compact            zams               104                0.0208             end                events         136087635886053  
643        430160634138573      16.956             0.002              0.0                compact            zams               15.220             0.002              0.0                compact            zams               92.4               0.284              end                events         409749400761758  
645        604426103968525      8.754              0.002              0.0                compact            zams               2.723              0.002              0.0                compact            zams               73.5               0.61               end                events         149307428469774  
646        881693436112681      9.119              0.002              0.0                compact            zams               6.055              0.002              0.0                compact            zams               221                0.787              end                events         183249782211390  
647        750686542697979      66.867             0.002              0.0                compact            zams               15.729             0.002              0.0                compact            zams               2.94e+04           0.645              end                events         371925072919508  
648        790167563921640      5.657              0.002              0.0                compact            zams               4.604              0.002              0.0                compact            zams               6.95e+03           0.482              end                events         767468605835403  
649        793563382870598      6.722              0.002              0.0                compact            zams               3.532              0.002              0.0                compact            zams               1.4e+03            4.61e-05           end                events         434205539420645  
651        841749351466434      8.127              0.002              0.0                compact            zams               7.296              0.002              0.0                compact            zams               356                0.0994             end                events         797591000734653  
653        979511948005520      7.225              0.002              0.0                compact            zams               3.200              0.002              0.0                compact            zams               85.4               0.261              end                events         342054013702585  
654        367528525025933      6.755              0.002              0.0                compact            zams               5.343              0.002              0.0                compact            zams               30                 0.123              end                events         353473388345279  
655        959140618055004      8.790              0.002              0.0                compact            zams               7.812              0.002              0.0                compact            zams               21.2               7.58e-05           end                events         819494289176807  
657        586257611503777      5.492              0.002              0.0                compact            zams               4.670              0.002              0.0                compact            zams               327                0.355              end                events         46869205553883   
658        455514849454387      11.894             0.002              0.0                compact            zams               3.555              0.002              0.0                compact            zams               1.37e+04           0.0279             end                events         814845250571905  
